+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
-20,3-8,1,0,5,7-14,1-2,32,H.  Turkoglu,0,3,18,SF,5,1,4,"November 20, 2010",301120030,1,Suns
-11,0-1,2,0,1,8-17,7-7,37,G.  Hill,2,4,23,SF,3,1,4,"November 20, 2010",301120030,1,Suns
-11,1-4,10,0,3,6-13,4-4,38,G.  Dragic,1,4,17,PG,4,1,0,"November 20, 2010",301120030,1,Suns
-13,0-4,2,0,4,3-11,7-7,31,J.  Richardson,1,3,13,SG,5,1,1,"November 20, 2010",301120030,1,Suns
-7,0-0,1,1,1,3-5,5-7,17,H.  Warrick,2,1,11,PF,3,1,2,"November 20, 2010",301120030,0,Suns
-7,0-0,0,1,2,1-1,0-2,10,E.  Clark,0,0,2,SF,2,0,0,"November 20, 2010",301120030,0,Suns
-5,0-1,0,0,2,0-2,4-6,13,J.  Dudley,0,1,4,SF,2,0,1,"November 20, 2010",301120030,0,Suns
-3,0-0,2,1,4,3-4,0-0,22,J.  Childress,0,2,6,SF,4,1,1,"November 20, 2010",301120030,0,Suns
-11,0-0,0,0,0,0-0,0-0,0,R.  Lopez,0,0,0,C,0,0,0,"November 20, 2010",301120030,0,Suns
+0,0-0,0,0,0,0-0,0-0,0,G.  Siler,0,0,0,C,0,0,0,"November 20, 2010",301120030,0,Suns
+0,0-0,0,0,0,0-0,0-0,0,E.  Barron,0,0,0,C,0,0,0,"November 20, 2010",301120030,0,Suns
+0,0-0,0,0,0,0-0,0-0,0,S.  Nash,0,0,0,PG,0,0,0,"November 20, 2010",301120030,0,Suns
+9,4-7,10,2,9,10-13,0-0,37,S.  Jackson,1,4,24,SF,10,2,4,"November 20, 2010",301120030,1,Bobcats
-2,0-1,2,0,3,6-11,2-3,24,G.  Wallace,1,4,14,SF,4,0,4,"November 20, 2010",301120030,1,Bobcats
-1,0-0,0,1,2,1-4,0-0,11,N.  Mohammed,2,2,2,C,4,0,0,"November 20, 2010",301120030,1,Bobcats
+13,4-8,6,0,2,11-17,0-0,35,B.  Diaw,0,3,26,C,2,0,2,"November 20, 2010",301120030,1,Bobcats
+14,0-1,5,0,6,6-10,4-5,32,D.J. ,0,3,16,PG,6,0,0,"November 20, 2010",301120030,1,Bobcats
+14,0-0,0,0,5,9-13,4-4,29,T.  Thomas,1,4,22,PF,6,1,2,"November 20, 2010",301120030,0,Bobcats
+13,0-0,3,1,1,0-5,0-0,18,D.  McGuire,2,3,0,PF,3,0,0,"November 20, 2010",301120030,0,Bobcats
-1,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"November 20, 2010",301120030,0,Bobcats
+14,0-0,4,1,3,2-4,2-5,22,D.  Brown,1,2,6,SF,4,1,1,"November 20, 2010",301120030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,K.  Brown,0,0,0,C,0,0,0,"November 20, 2010",301120030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"November 20, 2010",301120030,0,Bobcats
+0,0-0,1,0,0,0-0,0-0,1,S.  Collins,0,1,0,PG,0,0,0,"November 20, 2010",301120030,0,Bobcats
+3,0-0,1,0,0,3-3,0-0,18,S.  Livingston,0,1,6,PG,0,0,1,"November 20, 2010",301120030,0,Bobcats
-11,0-0,0,0,0,0-0,0-0,0,G.  Henderson,0,0,0,SG,0,0,0,"November 20, 2010",301120030,0,Bobcats
+13,1-2,5,1,2,2-7,2-2,12,M.  Carroll,0,0,7,SG,2,2,0,"November 20, 2010",301120030,0,Bobcats
-16,2-6,4,0,2,7-21,2-2,37,S.  Jackson,4,2,18,SF,6,3,3,"November 23, 2010",301123018,1,Bobcats
-2,0-1,3,1,4,8-15,4-6,41,G.  Wallace,4,3,20,SF,8,1,4,"November 23, 2010",301123018,1,Bobcats
-9,0-0,0,0,0,0-4,0-0,4,N.  Mohammed,0,2,0,C,0,0,0,"November 23, 2010",301123018,1,Bobcats
-11,2-3,3,0,4,5-9,0-0,33,B.  Diaw,1,3,12,C,5,3,1,"November 23, 2010",301123018,1,Bobcats
+4,2-5,7,0,5,10-18,2-3,40,D.J. ,0,2,24,PG,5,4,2,"November 23, 2010",301123018,1,Bobcats
+3,0-0,0,1,2,1-4,3-4,12,T.  Thomas,1,2,5,PF,3,2,2,"November 23, 2010",301123018,0,Bobcats
+2,0-0,0,0,1,0-0,0-0,6,D.  McGuire,1,0,0,PF,2,0,1,"November 23, 2010",301123018,0,Bobcats
-9,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"November 23, 2010",301123018,0,Bobcats
-4,0-0,1,0,1,6-8,0-0,24,D.  Brown,3,3,12,SF,4,0,2,"November 23, 2010",301123018,0,Bobcats
+8,0-0,0,1,4,2-4,1-2,18,K.  Brown,0,2,5,C,4,0,2,"November 23, 2010",301123018,0,Bobcats
-2,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"November 23, 2010",301123018,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,S.  Collins,0,0,0,PG,0,0,0,"November 23, 2010",301123018,0,Bobcats
+10,0-0,1,0,4,5-7,1-1,24,S.  Livingston,1,3,11,PG,5,0,1,"November 23, 2010",301123018,0,Bobcats
-4,0-0,0,0,0,0-0,0-0,0,G.  Henderson,0,0,0,SG,0,0,0,"November 23, 2010",301123018,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,M.  Carroll,0,0,0,SG,0,0,0,"November 23, 2010",301123018,0,Bobcats
+12,1-4,4,1,4,3-7,8-8,40,D.  Gallinari,2,2,15,SF,6,2,3,"November 23, 2010",301123018,1,Knicks
+9,0-0,1,3,6,5-12,7-7,31,A.  Stoudemire,1,5,17,C,7,0,7,"November 23, 2010",301123018,1,Knicks
+1,0-0,1,2,2,6-6,0-0,31,R.  Turiaf,0,4,12,C,2,2,2,"November 23, 2010",301123018,1,Knicks
+5,1-5,9,1,2,5-13,5-5,38,R.  Felton,1,4,16,PG,3,1,4,"November 23, 2010",301123018,1,Knicks
+2,2-4,2,1,6,6-10,0-0,26,L.  Fields,1,1,14,SG,7,2,1,"November 23, 2010",301123018,1,Knicks
+0,0-0,0,0,0,0-0,0-0,0,A.  Randolph,0,0,0,SF,0,0,0,"November 23, 2010",301123018,0,Knicks
-6,1-1,0,0,0,2-3,0-0,11,H.  Walker,0,0,5,SF,0,0,0,"November 23, 2010",301123018,0,Knicks
+9,0-0,0,0,0,0-0,0-0,0,K.  Azubuike,0,0,0,SF,0,0,0,"November 23, 2010",301123018,0,Knicks
+1,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"November 23, 2010",301123018,0,Knicks
+1,0-4,0,1,5,2-8,3-3,30,W.  Chandler,0,2,7,SF,5,0,1,"November 23, 2010",301123018,0,Knicks
-8,0-0,0,0,1,1-2,0-0,10,T.  Mozgov,0,0,2,C,1,0,1,"November 23, 2010",301123018,0,Knicks
-2,0-0,0,0,0,0-0,0-0,0,E.  Curry,0,0,0,C,0,0,0,"November 23, 2010",301123018,0,Knicks
-1,5-7,1,0,0,8-12,1-2,24,T.  Douglas,0,2,22,PG,0,3,1,"November 23, 2010",301123018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,A.  Rautins,0,0,0,SG,0,0,0,"November 23, 2010",301123018,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,R.  Mason J,0,0,0,SG,0,0,0,"November 23, 2010",301123018,0,Knicks
-6,2-5,1,0,6,2-9,3-4,36,D.  Gallinari,1,3,9,SF,7,1,2,"November 24, 2010",301124030,1,Knicks
-4,0-0,1,6,2,8-15,4-4,34,A.  Stoudemire,2,2,20,C,4,0,0,"November 24, 2010",301124030,1,Knicks
-5,0-0,0,1,2,0-1,2-2,17,R.  Turiaf,0,3,2,C,2,1,1,"November 24, 2010",301124030,1,Knicks
+3,2-5,13,0,2,9-18,3-4,40,R.  Felton,1,3,23,PG,3,2,6,"November 24, 2010",301124030,1,Knicks
+8,0-2,1,0,7,3-5,2-4,32,L.  Fields,3,3,8,SG,10,2,2,"November 24, 2010",301124030,1,Knicks
+0,0-0,0,0,0,0-0,0-0,0,A.  Randolph,0,0,0,SF,0,0,0,"November 24, 2010",301124030,0,Knicks
-4,2-4,0,0,0,4-6,0-0,16,H.  Walker,1,0,10,SF,1,0,1,"November 24, 2010",301124030,0,Knicks
-4,0-0,0,0,0,0-0,0-0,0,K.  Azubuike,0,0,0,SF,0,0,0,"November 24, 2010",301124030,0,Knicks
+7,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,SF,0,0,0,"November 24, 2010",301124030,0,Knicks
+7,4-5,1,1,8,8-12,1-2,34,W.  Chandler,0,3,21,SF,8,0,3,"November 24, 2010",301124030,0,Knicks
+10,0-0,1,3,2,0-2,0-0,11,T.  Mozgov,0,2,0,C,2,0,0,"November 24, 2010",301124030,0,Knicks
+5,0-0,0,0,0,0-0,0-0,0,E.  Curry,0,0,0,C,0,0,0,"November 24, 2010",301124030,0,Knicks
+11,2-4,4,0,1,2-7,0-0,20,T.  Douglas,0,2,6,PG,1,1,0,"November 24, 2010",301124030,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,A.  Rautins,0,0,0,SG,0,0,0,"November 24, 2010",301124030,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,R.  Mason J,0,0,0,SG,0,0,0,"November 24, 2010",301124030,0,Knicks
+6,0-0,3,4,4,11-20,4-4,34,T.  Thomas,7,2,26,PF,11,0,0,"November 24, 2010",301124030,1,Bobcats
+5,1-5,2,0,3,7-20,3-4,40,S.  Jackson,1,5,18,SF,4,4,5,"November 24, 2010",301124030,1,Bobcats
+5,0-1,4,2,6,4-10,0-0,40,G.  Wallace,2,3,8,SF,8,2,3,"November 24, 2010",301124030,1,Bobcats
+5,1-3,5,1,3,5-9,0-1,38,B.  Diaw,1,1,11,C,4,1,2,"November 24, 2010",301124030,1,Bobcats
+6,0-2,7,0,5,5-13,4-4,34,D.J. ,3,2,14,PG,8,0,0,"November 24, 2010",301124030,1,Bobcats
-5,0-0,0,1,1,1-2,1-2,4,D.  McGuire,0,0,3,PF,1,0,0,"November 24, 2010",301124030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"November 24, 2010",301124030,0,Bobcats
-14,0-0,0,0,4,2-3,0-2,21,D.  Brown,2,0,4,SF,6,1,1,"November 24, 2010",301124030,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,N.  Mohammed,0,0,0,C,0,0,0,"November 24, 2010",301124030,0,Bobcats
-9,0-0,0,0,2,0-1,0-0,7,K.  Brown,0,0,0,C,2,1,0,"November 24, 2010",301124030,0,Bobcats
+5,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"November 24, 2010",301124030,0,Bobcats
-6,0-0,0,0,0,0-0,0-0,3,S.  Collins,0,0,0,PG,0,0,0,"November 24, 2010",301124030,0,Bobcats
-9,0-0,3,0,1,3-6,3-4,15,S.  Livingston,2,1,9,PG,3,0,3,"November 24, 2010",301124030,0,Bobcats
-14,0-0,0,0,0,0-0,0-0,0,G.  Henderson,0,0,0,SG,0,0,0,"November 24, 2010",301124030,0,Bobcats
-4,0-1,0,0,0,1-3,0-0,4,M.  Carroll,0,0,2,SG,0,0,0,"November 24, 2010",301124030,0,Bobcats
-18,0-0,1,0,7,4-11,3-8,30,L.  Scola,0,1,11,PF,7,1,1,"November 26, 2010",301126030,1,Rockets
-11,0-0,1,1,8,3-5,0-0,20,C.  Hayes,2,0,6,PF,10,1,2,"November 26, 2010",301126030,1,Rockets
-20,0-6,5,2,2,1-9,0-0,25,S.  Battier,1,4,2,SF,3,1,0,"November 26, 2010",301126030,1,Rockets
-12,0-2,6,1,2,3-7,0-1,38,K.  Lowry,1,2,6,PG,3,1,2,"November 26, 2010",301126030,1,Rockets
-18,3-8,2,0,3,6-17,1-2,31,K.  Martin,0,2,16,SG,3,0,1,"November 26, 2010",301126030,1,Rockets
+3,0-0,0,0,0,0-0,0-0,1,J.  Jeffries,0,0,0,PF,0,0,0,"November 26, 2010",301126030,0,Rockets
+2,0-0,0,0,0,0-0,0-0,0,P.  Patterson,0,0,0,PF,0,0,0,"November 26, 2010",301126030,0,Rockets
+1,3-8,4,0,6,6-15,4-4,29,C.  Budinger,2,1,19,SF,8,0,0,"November 26, 2010",301126030,0,Rockets
-18,0-0,0,0,0,0-0,0-0,0,Y.  Ming,0,0,0,C,0,0,0,"November 26, 2010",301126030,0,Rockets
+5,1-1,3,0,3,1-2,0-0,13,B.  Miller,0,1,3,C,3,1,0,"November 26, 2010",301126030,0,Rockets
+5,0-0,0,0,2,5-7,4-4,24,J.  Hill,2,2,14,C,4,0,3,"November 26, 2010",301126030,0,Rockets
-18,0-0,0,0,0,0-0,0-0,0,A.  Brooks,0,0,0,PG,0,0,0,"November 26, 2010",301126030,0,Rockets
+2,0-0,2,0,0,1-2,0-0,10,I.  Smith,0,2,2,PG,0,0,3,"November 26, 2010",301126030,0,Rockets
+10,1-2,1,0,1,2-3,2-4,18,C.  Lee,0,2,7,SG,1,1,2,"November 26, 2010",301126030,0,Rockets
+3,1-1,0,0,0,1-1,0-0,1,J.  Taylor,0,0,3,SG,0,0,0,"November 26, 2010",301126030,0,Rockets
+16,1-3,4,0,2,7-14,1-2,34,S.  Jackson,1,3,16,SF,3,0,3,"November 26, 2010",301126030,1,Bobcats
+10,2-7,4,2,13,6-21,7-8,39,G.  Wallace,1,4,21,SF,14,3,3,"November 26, 2010",301126030,1,Bobcats
+12,0-0,1,1,4,6-9,3-4,26,N.  Mohammed,3,2,15,C,7,0,0,"November 26, 2010",301126030,1,Bobcats
+17,2-3,2,0,8,9-14,0-0,37,B.  Diaw,2,3,20,C,10,0,2,"November 26, 2010",301126030,1,Bobcats
+18,1-4,11,0,3,1-7,2-2,32,D.J. ,0,0,5,PG,3,0,1,"November 26, 2010",301126030,1,Bobcats
+8,0-0,0,2,4,2-3,0-0,16,T.  Thomas,1,2,4,PF,5,1,0,"November 26, 2010",301126030,0,Bobcats
-6,0-0,0,0,1,0-0,0-0,2,D.  McGuire,0,1,0,PF,1,0,1,"November 26, 2010",301126030,0,Bobcats
+5,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"November 26, 2010",301126030,0,Bobcats
-3,0-0,2,0,1,2-5,0-0,16,D.  Brown,1,1,4,SF,2,2,0,"November 26, 2010",301126030,0,Bobcats
-6,0-0,0,0,0,0-2,0-2,6,K.  Brown,0,0,0,C,0,0,0,"November 26, 2010",301126030,0,Bobcats
-20,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"November 26, 2010",301126030,0,Bobcats
-3,0-0,0,0,0,0-0,0-0,0,S.  Collins,0,0,0,PG,0,0,0,"November 26, 2010",301126030,0,Bobcats
-7,0-0,2,0,0,4-7,2-2,17,S.  Livingston,0,2,10,PG,0,1,1,"November 26, 2010",301126030,0,Bobcats
-3,0-0,0,0,0,0-0,0-0,0,G.  Henderson,0,0,0,SG,0,0,0,"November 26, 2010",301126030,0,Bobcats
-6,0-0,0,1,1,2-3,0-0,15,M.  Carroll,0,2,4,SG,1,1,0,"November 26, 2010",301126030,0,Bobcats
-5,0-1,1,0,1,0-3,0-0,4,S.  Jackson,0,0,0,SF,1,0,0,"November 27, 2010",301127015,1,Bobcats
+0,0-3,4,0,5,6-12,7-8,42,G.  Wallace,0,4,19,SF,5,0,3,"November 27, 2010",301127015,1,Bobcats
-9,0-0,0,0,1,0-3,3-6,17,N.  Mohammed,0,0,3,C,1,0,0,"November 27, 2010",301127015,1,Bobcats
-4,1-4,4,1,3,2-8,2-2,38,B.  Diaw,3,5,7,C,6,0,6,"November 27, 2010",301127015,1,Bobcats
-1,0-4,6,0,3,9-15,8-8,39,D.J. ,0,4,26,PG,3,0,3,"November 27, 2010",301127015,1,Bobcats
-1,0-0,0,0,1,3-7,2-2,17,T.  Thomas,1,1,8,PF,2,0,0,"November 27, 2010",301127015,0,Bobcats
+10,0-0,0,2,11,5-6,3-4,31,D.  McGuire,4,4,13,PF,15,0,1,"November 27, 2010",301127015,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"November 27, 2010",301127015,0,Bobcats
+1,0-1,0,0,0,0-1,0-0,6,D.  Brown,0,2,0,SF,0,0,0,"November 27, 2010",301127015,0,Bobcats
-4,0-0,0,0,1,2-3,5-6,10,K.  Brown,1,2,9,C,2,0,0,"November 27, 2010",301127015,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"November 27, 2010",301127015,0,Bobcats
-3,0-1,0,0,0,0-1,0-0,3,S.  Collins,0,0,0,PG,0,0,1,"November 27, 2010",301127015,0,Bobcats
+10,1-1,2,0,1,5-6,5-5,28,S.  Livingston,0,2,16,PG,1,2,1,"November 27, 2010",301127015,0,Bobcats
+1,0-0,0,0,0,0-0,0-0,0,G.  Henderson,0,0,0,SG,0,0,0,"November 27, 2010",301127015,0,Bobcats
-9,0-1,0,0,1,0-2,0-0,5,M.  Carroll,0,0,0,SG,1,0,0,"November 27, 2010",301127015,0,Bobcats
+2,3-6,6,0,6,5-12,4-4,40,E.  Ilyasova,3,6,17,PF,9,3,4,"November 27, 2010",301127015,1,Bucks
+3,0-0,0,0,6,3-7,6-7,47,L.  Mbah a Moute,4,3,12,PF,10,1,1,"November 27, 2010",301127015,1,Bucks
+5,0-0,0,2,2,4-6,2-2,25,L.  Sanders,1,5,10,PF,3,0,2,"November 27, 2010",301127015,1,Bucks
+6,0-2,7,0,3,6-15,4-6,37,J.  Salmons,0,5,16,SF,3,0,2,"November 27, 2010",301127015,1,Bucks
+4,6-13,7,0,2,10-21,6-6,41,B.  Jennings,0,3,32,PG,2,2,2,"November 27, 2010",301127015,1,Bucks
+0,0-0,0,0,2,1-1,0-0,12,J.  Brockman,1,4,2,PF,3,0,0,"November 27, 2010",301127015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,D.  Gooden,0,0,0,PF,0,0,0,"November 27, 2010",301127015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Maggette,0,0,0,SF,0,0,0,"November 27, 2010",301127015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,A.  Bogut,0,0,0,C,0,0,0,"November 27, 2010",301127015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,1,E.  Boykins,0,0,0,PG,0,0,0,"November 27, 2010",301127015,0,Bucks
+6,0-3,4,0,1,0-4,4-4,18,K.  Dooling,0,2,4,PG,1,0,1,"November 27, 2010",301127015,0,Bucks
+4,0-0,0,0,0,0-0,0-0,0,D.  Hobson,0,0,0,SG,0,0,0,"November 27, 2010",301127015,0,Bucks
-11,1-2,1,0,1,4-6,2-5,20,C.  Douglas-Roberts,0,5,11,SG,1,1,0,"November 27, 2010",301127015,0,Bucks
+0,0-0,0,0,0,0-0,0-0,0,C.  Delfino,0,0,0,SG,0,0,0,"November 27, 2010",301127015,0,Bucks
+6,0-0,0,0,0,0-0,0-0,0,M.  Redd,0,0,0,SG,0,0,0,"November 27, 2010",301127015,0,Bucks
-1,0-0,1,0,6,1-8,0-0,24,D.  McGuire,2,2,2,PF,8,0,1,"December 1, 2010",301201003,1,Bobcats
-17,1-3,0,0,5,6-13,5-6,42,G.  Wallace,0,1,18,SF,5,2,1,"December 1, 2010",301201003,1,Bobcats
-1,0-0,0,0,4,4-6,0-0,15,N.  Mohammed,1,1,8,C,5,1,1,"December 1, 2010",301201003,1,Bobcats
-13,1-3,2,0,3,5-11,2-4,39,B.  Diaw,0,2,13,C,3,1,5,"December 1, 2010",301201003,1,Bobcats
-12,1-4,6,0,1,5-10,2-2,35,D.J. ,0,3,13,PG,1,0,3,"December 1, 2010",301201003,1,Bobcats
-16,0-0,0,1,8,4-8,1-1,22,T.  Thomas,2,2,9,PF,10,1,0,"December 1, 2010",301201003,0,Bobcats
-1,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"December 1, 2010",301201003,0,Bobcats
+5,0-0,1,0,1,0-1,0-0,11,D.  Brown,0,1,0,SF,1,0,0,"December 1, 2010",301201003,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,S.  Jackson,0,0,0,SF,0,0,0,"December 1, 2010",301201003,0,Bobcats
-6,0-0,0,1,1,2-4,2-6,17,K.  Brown,2,2,6,C,3,0,0,"December 1, 2010",301201003,0,Bobcats
-17,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"December 1, 2010",301201003,0,Bobcats
+0,0-0,0,0,0,0-0,0-0,0,S.  Collins,0,0,0,PG,0,0,0,"December 1, 2010",301201003,0,Bobcats
-14,0-1,4,0,0,2-7,0-0,28,S.  Livingston,0,4,4,PG,0,0,2,"December 1, 2010",301201003,0,Bobcats
+2,0-0,0,0,0,0-0,0-0,0,G.  Henderson,0,0,0,SG,0,0,0,"December 1, 2010",301201003,0,Bobcats
-5,0-0,1,0,2,0-3,0-0,9,M.  Carroll,0,0,0,SG,2,0,0,"December 1, 2010",301201003,0,Bobcats
+18,0-0,0,2,4,9-15,4-5,34,D.  West,2,2,22,PF,6,2,1,"December 1, 2010",301201003,1,Hornets
+13,2-8,5,2,5,4-15,0-0,38,T.  Ariza,0,3,10,SF,5,0,1,"December 1, 2010",301201003,1,Hornets
+14,0-0,0,2,10,6-10,2-4,38,E.  Okafor,3,2,14,C,13,0,2,"December 1, 2010",301201003,1,Hornets
+19,1-2,14,0,5,4-7,0-0,39,C.  Paul,0,0,9,PG,5,4,3,"December 1, 2010",301201003,1,Hornets
+2,1-4,3,0,0,2-6,1-2,20,M.  Belinelli,0,1,6,SG,0,0,0,"December 1, 2010",301201003,1,Hornets
+0,0-0,0,0,0,2-4,2-2,18,J.  Smith,3,5,6,PF,3,0,1,"December 1, 2010",301201003,0,Hornets
+14,0-0,0,0,0,0-0,0-0,0,P.  Mensah-Bonsu,0,0,0,PF,0,0,0,"December 1, 2010",301201003,0,Hornets
-4,0-0,0,0,0,0-0,0-0,0,A.  Gray,0,0,0,C,0,0,0,"December 1, 2010",301201003,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,D.  Andersen,0,0,0,C,0,0,0,"December 1, 2010",301201003,0,Hornets
-2,0-0,0,1,2,0-0,0-0,5,D.  Ilunga-Mbenga,0,1,0,C,2,0,0,"December 1, 2010",301201003,0,Hornets
-5,0-0,0,0,0,0-0,0-0,0,M.  Banks,0,0,0,PG,0,0,0,"December 1, 2010",301201003,0,Hornets
-4,0-0,1,0,2,0-4,0-0,7,J.  Jack,0,0,0,PG,2,0,0,"December 1, 2010",301201003,0,Hornets
+5,0-2,0,0,0,3-6,1-2,10,M.  Thornton,0,1,7,SG,0,0,0,"December 1, 2010",301201003,0,Hornets
+3,1-1,0,0,1,2-3,0-0,10,Q.  Pondexter,0,0,5,SG,1,1,0,"December 1, 2010",301201003,0,Hornets
+12,1-1,2,1,3,4-7,1-2,21,W.  Green,2,0,10,SG,5,0,3,"December 1, 2010",301201003,0,Hornets
-17,1-5,4,0,3,6-16,5-5,36,S.  Jackson,1,1,18,SF,4,1,1,"December 4, 2010",301204020,1,Bobcats
-24,0-1,1,0,5,3-10,2-4,37,G.  Wallace,0,3,8,SF,5,1,1,"December 4, 2010",301204020,1,Bobcats
-18,0-0,0,0,3,1-5,0-0,13,N.  Mohammed,2,2,2,C,5,0,1,"December 4, 2010",301204020,1,Bobcats
-15,2-4,6,0,1,7-12,3-4,40,B.  Diaw,2,0,19,C,3,1,1,"December 4, 2010",301204020,1,Bobcats
-20,2-4,1,0,1,5-12,0-0,30,D.J. ,0,2,12,PG,1,0,2,"December 4, 2010",301204020,1,Bobcats
-4,0-1,1,2,4,1-4,0-0,17,T.  Thomas,1,3,2,PF,5,0,3,"December 4, 2010",301204020,0,Bobcats
+0,0-0,1,0,1,1-2,2-3,13,D.  McGuire,0,2,4,PF,1,1,1,"December 4, 2010",301204020,0,Bobcats
+16,0-0,0,0,0,0-0,0-0,0,E.  Najera,0,0,0,PF,0,0,0,"December 4, 2010",301204020,0,Bobcats
+4,0-0,0,0,1,1-1,0-0,6,D.  Brown,0,0,2,SF,1,0,0,"December 4, 2010",301204020,0,Bobcats
+1,0-0,1,0,3,4-6,4-5,21,K.  Brown,4,4,12,C,7,0,1,"December 4, 2010",301204020,0,Bobcats
-24,0-0,0,0,0,0-0,0-0,0,D.  Diop,0,0,0,C,0,0,0,"December 4, 2010",301204020,0,Bobcats
+2,0-0,0,0,1,1-2,1-1,3,S.  Collins,0,0,3,PG,1,0,0,"December 4, 2010",301204020,0,Bobcats
-3,0-0,1,0,4,2-5,2-2,19,S.  Livingston,0,1,6,PG,4,2,0,"December 4, 2010",301204020,0,Bobcats
+4,0-0,0,0,0,0-0,0-0,0,G.  Henderson,0,0,0,SG,0,0,0,"December 4, 2010",301204020,0,Bobcats
+4,0-0,0,0,0,1-2,1-2,6,M.  Carroll,0,0,3,SG,0,0,0,"December 4, 2010",301204020,0,Bobcats
+16,0-0,2,2,5,7-11,1-1,37,E.  Brand,5,4,15,PF,10,1,1,"December 4, 2010",301204020,1,76ers
+26,0-0,1,1,8,3-5,0-0,22,S.  Hawes,1,4,6,PF,9,0,2,"December 4, 2010",301204020,1,76ers
+25,1-3,7,0,5,5-10,4-5,39,A.  Iguodala,0,5,15,SF,5,0,0,"December 4, 2010",301204020,1,76ers
+15,3-4,7,2,3,6-11,0-0,39,J.  Holiday,1,2,15,PG,4,2,3,"December 4, 2010",301204020,1,76ers
+28,7-10,1,0,1,9-16,1-2,36,J.  Meeks,0,4,26,SG,1,0,1,"December 4, 2010",301204020,1,76ers
-1,0-0,1,0,1,8-11,4-4,26,T.  Young,2,5,20,PF,3,0,0,"December 4, 2010",301204020,0,76ers
-5,0-0,0,0,2,1-3,0-0,7,M.  Speights,0,1,2,PF,2,0,0,"December 4, 2010",301204020,0,76ers
+28,0-0,0,0,0,0-0,0-0,0,C.  Brackins,0,0,0,PF,0,0,0,"December 4, 2010",301204020,0,76ers
+1,0-0,0,0,0,0-0,0-0,0,D.  Songaila,0,0,0,PF,0,0,0,"December 4, 2010",301204020,0,76ers
-4,0-0,1,0,2,0-1,0-0,11,E.  Turner,0,0,0,SF,2,0,1,"December 4, 2010",301204020,0,76ers
-11,0-2,0,1,1,1-6,0-0,11,A.  Nocioni,1,0,2,SF,2,0,2,"December 4, 2010",301204020,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,T.  Battie,0,0,0,C,0,0,0,"December 4, 2010",301204020,0,76ers
+1,0-2,3,0,0,1-5,6-7,12,L.  Williams,0,1,8,SG,0,2,1,"December 4, 2010",301204020,0,76ers
+0,0-0,0,0,0,0-0,0-0,0,J.  Kapono,0,0,0,SG,0,0,0,"December 4, 2010",301204020,0,76ers
-1,0-1,1,1,7,8-21,6-10,39,C.  Anthony,0,3,22,PF,7,0,4,"December 7, 2010",301207030,1,Nuggets
+9,0-0,3,0,5,4-6,4-5,36,N.  Hilario,2,3,12,C,7,1,1,"December 7, 2010",301207030,1,Nuggets
-6,0-0,0,0,5,1-2,0-0,25,S.  Williams,1,2,2,C,6,0,0,"December 7, 2010",301207030,1,Nuggets
+2,4-7,5,1,3,5-13,11-12,35,C.  Billups,0,2,25,PG,3,4,3,"December 7, 2010",301207030,1,Nuggets
-3,1-5,2,3,1,3-8,2-3,33,A.  Afflalo,0,0,9,SG,1,1,2,"December 7, 2010",301207030,1,Nuggets
