+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
-21,0-2,1,1,4,4-8,0-0,20,M.  Ginobili,1,2,8,SG,5,1,3,"December 29, 2011",311229010,1,Spurs
+1,0-3,0,0,2,3-7,2-4,25,K.  Leonard,2,0,8,SF,4,1,0,"December 29, 2011",311229010,0,Spurs
+8,1-3,1,1,0,1-5,0-0,16,M.  Bonner,0,1,3,C,0,0,1,"December 29, 2011",311229010,0,Spurs
+12,0-0,3,1,7,4-8,2-2,25,T.  Splitter,4,1,10,C,11,0,3,"December 29, 2011",311229010,0,Spurs
+4,0-0,0,0,0,0-0,0-0,0,G.  Neal,0,0,0,PG,0,0,0,"December 29, 2011",311229010,0,Spurs
-3,0-0,2,1,0,1-4,0-0,14,C.  Joseph,1,0,2,PG,1,0,0,"December 29, 2011",311229010,0,Spurs
+2,0-0,0,0,0,1-1,0-0,7,T.J. ,0,2,2,PG,0,0,1,"December 29, 2011",311229010,0,Spurs
-6,0-2,0,0,1,3-7,0-0,12,D.  Green,3,0,6,SG,4,1,0,"December 29, 2011",311229010,0,Spurs
+1,0-1,1,0,1,1-3,1-2,22,J.  Anderson,2,0,3,SG,3,1,2,"December 29, 2011",311229010,0,Spurs
+28,0-0,3,1,2,9-12,0-0,29,L.  Scola,3,2,18,PF,5,1,2,"December 29, 2011",311229010,1,Rockets
+17,0-2,0,0,2,1-3,0-0,18,C.  Budinger,0,0,2,SF,2,0,0,"December 29, 2011",311229010,1,Rockets
-1,0-0,0,0,5,2-4,2-3,21,J.  Hill,2,5,6,C,7,0,1,"December 29, 2011",311229010,1,Rockets
+26,2-4,8,0,9,5-10,4-4,27,K.  Lowry,0,1,16,PG,9,3,1,"December 29, 2011",311229010,1,Rockets
+19,4-8,3,1,1,10-17,1-2,24,K.  Martin,0,1,25,SG,1,0,1,"December 29, 2011",311229010,1,Rockets
+3,0-0,0,0,0,0-0,0-0,0,P.  Patterson,0,0,0,PF,0,0,0,"December 29, 2011",311229010,0,Rockets
-3,0-0,0,0,0,1-4,0-0,7,M.  Morris,1,0,2,PF,1,0,0,"December 29, 2011",311229010,0,Rockets
-6,0-0,0,0,0,0-0,0-0,0,J.  Adrien,0,0,0,SF,0,0,0,"December 29, 2011",311229010,0,Rockets
+3,0-2,0,0,3,2-5,1-2,17,C.  Parsons,2,0,5,SF,5,0,1,"December 29, 2011",311229010,0,Rockets
+13,0-0,0,4,3,1-3,2-2,20,S.  Dalembert,4,3,4,C,7,1,0,"December 29, 2011",311229010,0,Rockets
-3,0-0,0,0,1,3-3,0-0,4,H.  Thabeet,1,0,6,C,2,0,0,"December 29, 2011",311229010,0,Rockets
-3,0-0,2,0,0,0-0,0-0,8,J.  Flynn,0,0,0,PG,0,0,2,"December 29, 2011",311229010,0,Rockets
-6,0-3,3,1,1,3-10,0-0,21,G.  Dragic,0,2,6,PG,1,1,0,"December 29, 2011",311229010,0,Rockets
+4,2-2,1,0,3,2-4,0-0,22,T.  Williams,0,3,6,SG,3,0,2,"December 29, 2011",311229010,0,Rockets
+6,1-5,1,1,3,4-10,0-0,22,C.  Lee,0,0,9,SG,3,1,1,"December 29, 2011",311229010,0,Rockets
-4,0-0,0,0,4,2-3,0-0,27,L.  Scola,0,5,4,PF,4,0,3,"December 30, 2011",311230029,1,Rockets
-6,1-3,0,0,0,4-9,2-2,15,C.  Budinger,0,0,11,SF,0,2,1,"December 30, 2011",311230029,1,Rockets
-13,0-0,0,0,5,1-4,0-0,13,J.  Hill,0,2,2,C,5,0,1,"December 30, 2011",311230029,1,Rockets
-15,1-3,8,0,2,5-9,4-5,24,K.  Lowry,1,4,15,PG,3,4,4,"December 30, 2011",311230029,1,Rockets
-10,3-6,1,0,2,7-11,4-4,25,K.  Martin,0,4,21,SG,2,1,2,"December 30, 2011",311230029,1,Rockets
-14,0-0,0,0,2,0-4,0-0,15,P.  Patterson,1,1,0,PF,3,0,0,"December 30, 2011",311230029,0,Rockets
-2,0-2,0,0,0,1-4,1-2,6,M.  Morris,1,0,3,PF,1,0,0,"December 30, 2011",311230029,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Adrien,0,0,0,SF,0,0,0,"December 30, 2011",311230029,0,Rockets
+1,3-3,1,0,5,5-9,0-1,17,C.  Parsons,1,4,13,SF,6,1,1,"December 30, 2011",311230029,0,Rockets
-8,0-0,0,2,2,1-3,2-2,18,S.  Dalembert,0,4,4,C,2,0,1,"December 30, 2011",311230029,0,Rockets
+17,0-0,0,0,0,0-0,0-0,0,H.  Thabeet,0,0,0,C,0,0,0,"December 30, 2011",311230029,0,Rockets
-3,1-4,4,0,1,3-7,1-2,20,J.  Flynn,0,0,8,PG,1,0,2,"December 30, 2011",311230029,0,Rockets
-15,1-2,1,0,0,2-5,0-0,12,G.  Dragic,1,2,5,PG,1,0,2,"December 30, 2011",311230029,0,Rockets
-2,0-1,2,0,3,0-1,0-0,15,T.  Williams,0,0,0,SG,3,1,0,"December 30, 2011",311230029,0,Rockets
-9,1-5,2,2,1,3-10,0-0,32,C.  Lee,1,3,7,SG,2,0,2,"December 30, 2011",311230029,0,Rockets
+14,0-0,3,0,8,11-14,1-3,33,Z.  Randolph,1,2,23,PF,9,3,3,"December 30, 2011",311230029,1,Grizzlies
+5,0-0,2,1,7,4-11,2-2,31,R.  Gay,1,3,10,SF,8,1,3,"December 30, 2011",311230029,1,Grizzlies
+14,0-0,1,5,7,6-8,8-9,29,M.  Gasol,1,1,20,C,8,3,4,"December 30, 2011",311230029,1,Grizzlies
+7,0-2,5,0,2,6-10,2-2,22,J.  Pargo,0,3,14,PG,2,0,3,"December 30, 2011",311230029,1,Grizzlies
+7,0-0,1,0,1,2-3,1-4,18,T.  Allen,1,3,5,SG,2,2,0,"December 30, 2011",311230029,1,Grizzlies
-13,0-0,0,0,0,0-0,0-0,0,D.  Arthur,0,0,0,PF,0,0,0,"December 30, 2011",311230029,0,Grizzlies
-3,0-0,0,0,0,0-0,0-0,1,J.  Davis,0,1,0,SF,0,0,0,"December 30, 2011",311230029,0,Grizzlies
+10,0-0,0,1,5,3-6,3-4,19,D.  Cunningham,1,2,9,SF,6,0,1,"December 30, 2011",311230029,0,Grizzlies
+3,0-0,0,0,1,0-1,0-0,3,S.  Young,0,0,0,SF,1,0,0,"December 30, 2011",311230029,0,Grizzlies
+0,0-0,0,0,0,0-0,0-0,0,M.  Conley,0,0,0,PG,0,0,0,"December 30, 2011",311230029,0,Grizzlies
+13,0-1,7,0,2,4-9,1-3,26,J.  Selby,0,1,9,PG,2,0,1,"December 30, 2011",311230029,0,Grizzlies
+13,0-1,2,0,2,4-9,2-2,30,O.J. ,0,1,10,SG,2,0,1,"December 30, 2011",311230029,0,Grizzlies
-2,0-0,0,0,0,0-0,0-0,0,X.  Henry,0,0,0,SG,0,0,0,"December 30, 2011",311230029,0,Grizzlies
+17,0-1,2,0,0,5-9,3-4,28,Q.  Pondexter,2,2,13,SG,2,1,0,"December 30, 2011",311230029,0,Grizzlies
-3,0-0,2,0,3,10-18,0-0,37,L.  Scola,2,3,20,PF,5,1,0,"January 3, 2012",320103013,1,Rockets
-3,4-7,3,0,2,6-13,0-0,28,C.  Budinger,0,3,16,SF,2,1,1,"January 3, 2012",320103013,1,Rockets
+0,0-0,2,0,3,1-4,0-0,19,J.  Hill,1,2,2,C,4,0,0,"January 3, 2012",320103013,1,Rockets
-7,4-9,9,0,6,8-19,2-2,39,K.  Lowry,4,3,22,PG,10,2,2,"January 3, 2012",320103013,1,Rockets
-10,1-8,6,0,3,5-17,1-1,40,K.  Martin,0,4,12,SG,3,1,1,"January 3, 2012",320103013,1,Rockets
-12,0-0,0,0,1,0-4,0-0,15,P.  Patterson,0,1,0,PF,1,0,0,"January 3, 2012",320103013,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,M.  Morris,0,0,0,PF,0,0,0,"January 3, 2012",320103013,0,Rockets
+17,0-0,0,0,0,0-0,0-0,0,J.  Adrien,0,0,0,SF,0,0,0,"January 3, 2012",320103013,0,Rockets
-2,0-1,0,0,1,0-2,0-0,3,C.  Parsons,0,0,0,SF,1,0,0,"January 3, 2012",320103013,0,Rockets
-8,0-0,0,0,4,3-5,1-1,18,S.  Dalembert,1,3,7,C,5,0,1,"January 3, 2012",320103013,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,H.  Thabeet,0,0,0,C,0,0,0,"January 3, 2012",320103013,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Flynn,0,0,0,PG,0,0,0,"January 3, 2012",320103013,0,Rockets
-2,1-2,3,0,1,4-5,0-0,11,G.  Dragic,0,3,9,PG,1,0,2,"January 3, 2012",320103013,0,Rockets
+2,0-1,0,0,1,1-2,0-1,12,T.  Williams,0,0,2,SG,1,2,0,"January 3, 2012",320103013,0,Rockets
+0,1-3,2,0,3,3-7,2-2,17,C.  Lee,2,3,9,SG,5,1,1,"January 3, 2012",320103013,0,Rockets
+1,2-7,6,1,6,14-29,7-9,37,K.  Bryant,2,0,37,SF,8,0,2,"January 3, 2012",320103013,1,Lakers
+6,0-0,3,0,4,1-1,6-6,20,M.  Barnes,1,2,8,SF,5,1,2,"January 3, 2012",320103013,1,Lakers
+1,0-0,1,0,7,7-11,0-0,36,P.  Gasol,1,2,14,C,8,0,3,"January 3, 2012",320103013,1,Lakers
+17,0-0,0,3,16,8-15,5-8,38,A.  Bynum,6,1,21,C,22,0,4,"January 3, 2012",320103013,1,Lakers
-2,0-0,7,0,3,2-4,2-2,21,D.  Fisher,0,3,6,PG,3,0,2,"January 3, 2012",320103013,1,Lakers
+17,0-0,0,0,0,0-0,0-0,0,J.  McRoberts,0,0,0,PF,0,0,0,"January 3, 2012",320103013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,D.  Caracter,0,0,0,PF,0,0,0,"January 3, 2012",320103013,0,Lakers
+0,1-1,0,0,4,2-2,0-0,21,T.  Murphy,0,1,5,PF,4,1,0,"January 3, 2012",320103013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,D.  Ebanks,0,0,0,SF,0,0,0,"January 3, 2012",320103013,0,Lakers
+0,0-3,5,0,1,2-6,0-0,24,M.  World Peace,0,3,4,SF,1,0,0,"January 3, 2012",320103013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"January 3, 2012",320103013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,A.  Goudelock,0,0,0,PG,0,0,0,"January 3, 2012",320103013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,D.  Morris,0,0,0,PG,0,0,0,"January 3, 2012",320103013,0,Lakers
+11,2-3,3,0,2,4-8,1-2,27,S.  Blake,0,2,11,PG,2,0,0,"January 3, 2012",320103013,0,Lakers
+11,0-0,0,0,0,1-2,0-0,15,J.  Kapono,0,1,2,SG,0,0,2,"January 3, 2012",320103013,0,Lakers
-23,0-0,2,0,3,6-12,0-0,23,L.  Scola,0,1,12,PF,3,0,2,"January 4, 2012",320104012,1,Rockets
-27,1-3,0,0,1,2-6,0-0,24,C.  Budinger,0,2,5,SF,1,0,0,"January 4, 2012",320104012,1,Rockets
-14,0-0,0,0,2,0-1,1-2,12,J.  Hill,0,3,1,C,2,1,1,"January 4, 2012",320104012,1,Rockets
-16,3-4,5,0,2,5-8,4-4,27,K.  Lowry,0,3,17,PG,2,0,3,"January 4, 2012",320104012,1,Rockets
-26,0-1,2,0,1,5-9,4-4,25,K.  Martin,0,1,14,SG,1,0,2,"January 4, 2012",320104012,1,Rockets
-1,0-0,0,0,3,2-6,0-0,19,P.  Patterson,0,1,4,PF,3,0,0,"January 4, 2012",320104012,0,Rockets
-1,0-0,0,0,0,0-0,0-0,0,M.  Morris,0,0,0,PF,0,0,0,"January 4, 2012",320104012,0,Rockets
-13,0-0,0,0,0,1-5,1-2,14,J.  Adrien,2,2,3,SF,2,0,0,"January 4, 2012",320104012,0,Rockets
-3,1-3,1,0,6,5-8,0-0,24,C.  Parsons,2,3,11,SF,8,0,4,"January 4, 2012",320104012,0,Rockets
-2,0-0,0,0,3,2-3,0-0,12,S.  Dalembert,2,2,4,C,5,0,1,"January 4, 2012",320104012,0,Rockets
-4,0-0,0,0,1,0-0,0-0,7,H.  Thabeet,0,2,0,C,1,0,0,"January 4, 2012",320104012,0,Rockets
-13,0-0,2,0,2,0-3,1-2,12,J.  Flynn,0,0,1,PG,2,1,2,"January 4, 2012",320104012,0,Rockets
+4,1-1,2,0,0,4-5,0-0,14,G.  Dragic,0,0,9,PG,0,1,1,"January 4, 2012",320104012,0,Rockets
-2,1-4,1,0,3,3-10,1-3,28,T.  Williams,0,3,8,SG,3,0,3,"January 4, 2012",320104012,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,C.  Lee,0,0,0,SG,0,0,0,"January 4, 2012",320104012,0,Rockets
+20,0-0,3,1,8,10-15,2-5,32,B.  Griffin,1,2,22,PF,9,2,2,"January 4, 2012",320104012,1,Clippers
+19,1-4,1,0,1,5-10,0-0,27,C.  Butler,0,0,11,SF,1,1,0,"January 4, 2012",320104012,1,Clippers
+17,0-0,0,0,6,2-2,3-4,28,D.  Jordan,2,1,7,C,8,0,0,"January 4, 2012",320104012,1,Clippers
+14,1-2,4,1,1,3-5,6-6,23,C.  Billups,0,1,13,PG,1,0,0,"January 4, 2012",320104012,1,Clippers
+17,2-3,10,0,2,9-14,0-0,29,C.  Paul,0,1,20,PG,2,3,2,"January 4, 2012",320104012,1,Clippers
+0,0-0,0,0,1,0-1,0-0,5,S.  Jones,0,0,0,PF,1,1,0,"January 4, 2012",320104012,0,Clippers
+5,0-2,2,0,2,4-9,0-0,14,T.  Thompkins,1,1,8,PF,3,0,1,"January 4, 2012",320104012,0,Clippers
+14,1-3,0,1,1,1-6,0-0,14,B.  Cook,0,3,3,PF,1,0,1,"January 4, 2012",320104012,0,Clippers
+11,0-0,0,0,3,3-6,0-0,22,R.  Gomes,1,2,6,SF,4,2,0,"January 4, 2012",320104012,0,Clippers
+0,0-0,0,0,0,0-0,0-0,0,R.  Evans,0,0,0,C,0,0,0,"January 4, 2012",320104012,0,Clippers
+5,0-0,0,0,0,0-0,0-0,0,E.  Bledsoe,0,0,0,PG,0,0,0,"January 4, 2012",320104012,0,Clippers
-2,0-0,0,0,0,1-1,2-4,5,T.  Leslie,0,0,4,PG,0,1,0,"January 4, 2012",320104012,0,Clippers
+16,0-1,7,0,2,3-5,1-1,22,M.  Williams,0,2,7,PG,2,1,0,"January 4, 2012",320104012,0,Clippers
+11,1-1,3,0,1,6-8,3-4,19,R.  Foye,0,4,16,SG,1,1,1,"January 4, 2012",320104012,0,Clippers
-11,0-0,0,1,2,5-14,0-0,29,L.  Scola,0,2,10,PF,2,1,2,"January 6, 2012",320106025,1,Rockets
-8,1-2,0,0,3,2-5,1-2,17,C.  Budinger,1,4,6,SF,4,0,2,"January 6, 2012",320106025,1,Rockets
-6,0-0,1,1,1,2-3,2-2,23,J.  Hill,1,4,6,C,2,0,3,"January 6, 2012",320106025,1,Rockets
-6,1-4,11,0,3,4-10,1-2,37,G.  Dragic,0,0,10,PG,3,2,0,"January 6, 2012",320106025,1,Rockets
-15,0-2,1,0,5,4-9,5-5,30,K.  Martin,0,3,13,SG,5,0,1,"January 6, 2012",320106025,1,Rockets
-7,0-0,0,1,2,5-8,0-0,21,P.  Patterson,0,0,10,PF,2,0,0,"January 6, 2012",320106025,0,Rockets
-2,0-0,0,0,0,0-0,0-0,0,M.  Morris,0,0,0,PF,0,0,0,"January 6, 2012",320106025,0,Rockets
+6,0-0,0,0,3,3-4,1-2,9,J.  Adrien,2,0,7,SF,5,0,0,"January 6, 2012",320106025,0,Rockets
-4,0-3,0,1,2,3-6,0-2,19,C.  Parsons,2,3,6,SF,4,1,1,"January 6, 2012",320106025,0,Rockets
-8,0-0,0,2,3,1-3,4-4,15,S.  Dalembert,3,2,6,C,6,1,2,"January 6, 2012",320106025,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,H.  Thabeet,0,0,0,C,0,0,0,"January 6, 2012",320106025,0,Rockets
-3,0-1,6,0,3,2-8,3-4,20,J.  Flynn,1,2,7,PG,4,1,0,"January 6, 2012",320106025,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,PG,0,0,0,"January 6, 2012",320106025,0,Rockets
-13,1-1,0,0,2,5-8,2-4,23,T.  Williams,1,2,13,SG,3,0,1,"January 6, 2012",320106025,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,C.  Lee,0,0,0,SG,0,0,0,"January 6, 2012",320106025,0,Rockets
+11,1-1,2,3,6,4-6,2-2,22,S.  Ibaka,3,1,11,PF,9,1,1,"January 6, 2012",320106025,1,Thunder
+10,0-1,3,0,7,10-16,6-8,28,K.  Durant,0,1,26,SF,7,1,1,"January 6, 2012",320106025,1,Thunder
+13,0-1,1,0,3,0-3,0-0,20,T.  Sefolosha,0,1,0,SF,3,0,0,"January 6, 2012",320106025,1,Thunder
+12,0-0,0,1,2,4-6,0-0,25,K.  Perkins,0,1,8,C,2,0,3,"January 6, 2012",320106025,1,Thunder
+11,0-2,5,0,2,6-12,3-4,25,R.  Westbrook,1,3,15,PG,3,2,3,"January 6, 2012",320106025,1,Thunder
-6,0-0,0,0,0,0-0,0-0,0,R.  Reid,0,0,0,PF,0,0,0,"January 6, 2012",320106025,0,Thunder
+6,0-0,2,0,1,4-6,1-4,24,N.  Collison,2,3,9,nF,3,1,1,"January 6, 2012",320106025,0,Thunder
-2,0-0,0,0,0,0-1,0-0,2,L.  Hayward,0,0,0,SF,0,0,0,"January 6, 2012",320106025,0,Thunder
+3,0-0,1,0,4,2-6,0-0,23,N.  Mohammed,2,1,4,C,6,0,0,"January 6, 2012",320106025,0,Thunder
-2,0-0,0,0,0,0-0,0-0,2,C.  Aldrich,0,0,0,C,0,0,0,"January 6, 2012",320106025,0,Thunder
-15,0-0,0,0,0,0-0,0-0,0,R.  Ivey,0,0,0,PG,0,0,0,"January 6, 2012",320106025,0,Thunder
+4,2-2,3,0,1,8-11,5-5,26,J.  Harden,0,4,23,PG,1,0,1,"January 6, 2012",320106025,0,Thunder
+6,1-3,2,0,2,2-6,0-0,19,E.  Maynor,0,3,5,PG,2,1,0,"January 6, 2012",320106025,0,Thunder
-2,1-1,0,0,0,1-3,2-2,4,R.  Jackson,0,0,5,PG,0,0,0,"January 6, 2012",320106025,0,Thunder
+5,1-3,1,0,3,1-4,0-0,20,D.  Cook,0,0,3,SG,3,1,1,"January 6, 2012",320106025,0,Thunder
+1,0-0,2,2,3,1-4,0-0,18,S.  Ibaka,3,0,2,PF,6,0,1,"January 7, 2012",320107010,1,Thunder
-8,2-8,2,0,5,10-25,5-6,35,K.  Durant,1,2,27,SF,6,1,5,"January 7, 2012",320107010,1,Thunder
-7,0-1,1,0,2,1-3,0-1,17,T.  Sefolosha,0,3,2,SF,2,0,1,"January 7, 2012",320107010,1,Thunder
-3,0-0,1,1,3,1-2,0-0,28,K.  Perkins,6,1,2,C,9,1,3,"January 7, 2012",320107010,1,Thunder
+4,1-2,6,0,4,10-20,4-4,40,R.  Westbrook,0,2,25,PG,4,0,3,"January 7, 2012",320107010,1,Thunder
-1,0-0,0,0,0,0-0,0-0,0,R.  Reid,0,0,0,PF,0,0,0,"January 7, 2012",320107010,0,Thunder
+2,0-0,2,0,1,1-3,2-2,30,N.  Collison,5,4,4,nF,6,0,0,"January 7, 2012",320107010,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,L.  Hayward,0,0,0,SF,0,0,0,"January 7, 2012",320107010,0,Thunder
+6,0-0,0,0,3,7-13,3-4,18,N.  Mohammed,3,1,17,C,6,1,0,"January 7, 2012",320107010,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,C.  Aldrich,0,0,0,C,0,0,0,"January 7, 2012",320107010,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,R.  Ivey,0,0,0,PG,0,0,0,"January 7, 2012",320107010,0,Thunder
+10,3-7,3,0,3,4-12,5-5,31,J.  Harden,0,2,16,PG,3,0,2,"January 7, 2012",320107010,0,Thunder
-1,0-1,1,0,1,0-1,0-0,8,E.  Maynor,0,1,0,PG,1,0,1,"January 7, 2012",320107010,0,Thunder
+0,0-0,0,0,0,0-0,0-0,0,R.  Jackson,0,0,0,PG,0,0,0,"January 7, 2012",320107010,0,Thunder
+11,1-2,0,0,1,1-2,0-0,15,D.  Cook,0,0,3,SG,1,0,0,"January 7, 2012",320107010,0,Thunder
+5,0-0,2,0,3,12-28,4-5,37,L.  Scola,4,4,28,PF,7,0,2,"January 7, 2012",320107010,1,Rockets
+14,0-2,3,1,5,1-6,0-0,30,C.  Parsons,3,4,2,SF,8,3,2,"January 7, 2012",320107010,1,Rockets
+6,0-0,0,0,2,1-3,0-0,23,S.  Dalembert,2,1,2,C,4,2,0,"January 7, 2012",320107010,1,Rockets
-1,2-3,8,0,3,7-10,4-4,38,G.  Dragic,1,3,20,PG,4,1,2,"January 7, 2012",320107010,1,Rockets
+0,2-4,5,0,3,4-11,6-6,36,K.  Martin,1,2,16,SG,4,0,3,"January 7, 2012",320107010,1,Rockets
-8,0-0,1,1,3,5-10,0-0,22,P.  Patterson,3,1,10,PF,6,0,1,"January 7, 2012",320107010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,M.  Morris,0,0,0,PF,0,0,0,"January 7, 2012",320107010,0,Rockets
-17,0-3,1,0,2,3-8,0-0,18,C.  Budinger,0,0,6,SF,2,1,0,"January 7, 2012",320107010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Adrien,0,0,0,SF,0,0,0,"January 7, 2012",320107010,0,Rockets
-9,0-0,0,2,3,3-5,0-0,13,J.  Hill,0,1,6,C,3,0,1,"January 7, 2012",320107010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,H.  Thabeet,0,0,0,C,0,0,0,"January 7, 2012",320107010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,K.  Lowry,0,0,0,PG,0,0,0,"January 7, 2012",320107010,0,Rockets
-2,0-0,3,0,1,1-2,0-0,10,J.  Flynn,0,3,2,PG,1,0,0,"January 7, 2012",320107010,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,C.  Lee,0,0,0,SG,0,0,0,"January 7, 2012",320107010,0,Rockets
-3,1-2,0,1,2,1-4,0-0,12,T.  Williams,0,2,3,SG,2,0,0,"January 7, 2012",320107010,0,Rockets
-8,0-1,3,0,4,9-21,2-2,38,L.  Scola,1,5,20,PF,5,1,2,"January 11, 2012",320111024,1,Rockets
-4,0-5,4,1,4,4-10,0-0,33,C.  Parsons,2,4,8,SF,6,3,0,"January 11, 2012",320111024,1,Rockets
+1,0-0,0,3,3,3-7,0-0,23,S.  Dalembert,2,3,6,C,5,0,1,"January 11, 2012",320111024,1,Rockets
-7,3-6,7,0,4,8-19,3-4,44,K.  Lowry,2,1,22,PG,6,3,4,"January 11, 2012",320111024,1,Rockets
-8,0-5,1,0,5,7-15,4-4,44,K.  Martin,1,1,18,SG,6,0,0,"January 11, 2012",320111024,1,Rockets
-2,0-0,1,0,3,5-11,0-0,23,P.  Patterson,4,3,10,PF,7,1,2,"January 11, 2012",320111024,0,Rockets
-2,0-0,0,0,0,0-0,0-0,0,M.  Morris,0,0,0,PF,0,0,0,"January 11, 2012",320111024,0,Rockets
+1,0-1,0,0,4,0-1,0-0,13,C.  Budinger,0,1,0,SF,4,0,0,"January 11, 2012",320111024,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Adrien,0,0,0,SF,0,0,0,"January 11, 2012",320111024,0,Rockets
+1,0-1,0,0,5,2-6,0-0,18,J.  Hill,3,2,4,C,8,0,2,"January 11, 2012",320111024,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,H.  Thabeet,0,0,0,C,0,0,0,"January 11, 2012",320111024,0,Rockets
-4,0-2,3,0,1,3-6,1-2,31,G.  Dragic,0,4,7,PG,1,0,0,"January 11, 2012",320111024,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,J.  Flynn,0,0,0,PG,0,0,0,"January 11, 2012",320111024,0,Rockets
-7,0-0,0,0,0,0-0,0-0,0,C.  Lee,0,0,0,SG,0,0,0,"January 11, 2012",320111024,0,Rockets
+0,0-0,0,0,0,0-0,0-0,0,T.  Williams,0,0,0,SG,0,0,0,"January 11, 2012",320111024,0,Rockets
+3,3-6,4,0,1,3-8,0-0,37,R.  Jefferson,1,2,9,SF,2,1,0,"January 11, 2012",320111024,1,Spurs
+13,0-0,0,2,5,5-12,1-2,38,K.  Leonard,3,1,11,SF,8,0,1,"January 11, 2012",320111024,1,Spurs
+1,0-0,0,1,1,4-6,1-1,16,D.  Blair,2,3,9,C,3,1,2,"January 11, 2012",320111024,1,Spurs
+8,0-0,5,2,6,7-17,3-6,38,T.  Duncan,5,0,17,C,11,3,4,"January 11, 2012",320111024,1,Spurs
+13,0-0,8,0,5,12-22,4-4,45,T.  Parker,0,0,28,PG,5,1,2,"January 11, 2012",320111024,1,Spurs
+0,0-0,0,0,0,0-0,0-0,0,M.  Thomas,0,0,0,PF,0,0,0,"January 11, 2012",320111024,0,Spurs
-1,1-3,1,0,3,3-6,0-0,23,M.  Bonner,1,0,7,C,4,1,0,"January 11, 2012",320111024,0,Spurs
-2,0-0,1,3,4,3-5,2-2,24,T.  Splitter,0,4,8,C,4,1,0,"January 11, 2012",320111024,0,Spurs
-5,0-3,2,0,1,3-10,1-2,21,G.  Neal,0,0,7,PG,1,0,0,"January 11, 2012",320111024,0,Spurs
+0,0-0,0,0,0,0-0,0-0,0,C.  Joseph,0,0,0,PG,0,0,0,"January 11, 2012",320111024,0,Spurs
-8,0-0,0,0,0,0-0,0-0,0,T.J. ,0,0,0,PG,0,0,0,"January 11, 2012",320111024,0,Spurs
-8,0-0,0,0,0,0-0,0-0,0,M.  Ginobili,0,0,0,SG,0,0,0,"January 11, 2012",320111024,0,Spurs
+0,1-4,1,1,3,2-6,0-0,19,D.  Green,1,2,5,SG,4,0,1,"January 11, 2012",320111024,0,Spurs
+0,0-0,1,0,0,0-0,0-0,4,J.  Anderson,0,0,0,SG,0,0,1,"January 11, 2012",320111024,0,Spurs
-22,0-2,0,0,4,2-10,0-0,32,J.  Salmons,0,1,4,SF,4,1,1,"January 13, 2012",320113010,1,Kings
-20,0-0,2,1,6,4-8,0-0,26,J.  Hickson,1,2,8,C,7,0,0,"January 13, 2012",320113010,1,Kings
-20,0-1,0,3,3,1-7,2-2,18,D.  Cousins,1,4,4,C,4,1,1,"January 13, 2012",320113010,1,Kings
-15,0-1,2,0,1,1-2,2-2,20,J.  Fredette,0,0,4,PG,1,1,1,"January 13, 2012",320113010,1,Kings
-15,1-3,5,0,5,11-21,4-4,42,T.  Evans,1,1,27,SG,6,3,4,"January 13, 2012",320113010,1,Kings
+8,0-0,1,0,2,3-6,1-2,20,J.  Thompson,2,2,7,PF,4,0,1,"January 13, 2012",320113010,0,Kings
+0,0-0,0,0,0,0-0,0-0,0,C.  Hayes,0,0,0,PF,0,0,0,"January 13, 2012",320113010,0,Kings
+3,0-0,0,0,0,0-0,0-0,0,T.  Honeycutt,0,0,0,SF,0,0,0,"January 13, 2012",320113010,0,Kings
+0,0-0,0,0,0,0-0,0-0,0,T.  Outlaw,0,0,0,SF,0,0,0,"January 13, 2012",320113010,0,Kings
+4,1-5,0,1,8,4-8,2-2,32,D.  Greene,0,2,11,SF,8,0,0,"January 13, 2012",320113010,0,Kings
-20,0-0,0,0,0,0-0,0-0,0,H.  Whiteside,0,0,0,C,0,0,0,"January 13, 2012",320113010,0,Kings
