+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
--,0-0,0,0,1,12-17,12-14,38,L.  Aldridge,2,1,36,PF,3,0,2,"December 31, 2007",271231026,1,Trail Blazers
--,1-3,3,0,4,1-3,1-1,24,M.  Webster,0,3,4,SF,4,0,0,"December 31, 2007",271231026,1,Trail Blazers
--,0-0,1,1,4,0-0,0-0,16,J.  Przybilla,0,3,0,C,4,0,1,"December 31, 2007",271231026,1,Trail Blazers
--,1-3,7,0,2,2-7,0-0,31,S.  Blake,1,3,5,PG,3,1,1,"December 31, 2007",271231026,1,Trail Blazers
--,0-4,5,0,4,6-13,5-6,33,B.  Roy,0,6,17,SG,4,0,4,"December 31, 2007",271231026,1,Trail Blazers
--,0-0,2,1,1,4-7,0-0,21,C.  Frye,2,5,8,PF,3,1,0,"December 31, 2007",271231026,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"December 31, 2007",271231026,0,Trail Blazers
--,2-3,0,1,3,3-6,3-8,21,T.  Outlaw,0,4,11,SF,3,0,3,"December 31, 2007",271231026,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"December 31, 2007",271231026,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,T.  Green,0,0,0,PG,0,0,0,"December 31, 2007",271231026,0,Trail Blazers
--,0-1,2,0,1,0-1,0-0,7,S.  Rodriguez,0,0,0,PG,1,0,0,"December 31, 2007",271231026,0,Trail Blazers
--,0-2,0,0,4,0-5,5-5,24,J.  Jack,1,0,5,PG,5,0,2,"December 31, 2007",271231026,0,Trail Blazers
--,2-2,1,1,1,3-5,7-9,25,J.  Jones,0,3,15,SG,1,1,0,"December 31, 2007",271231026,0,Trail Blazers
,,,,,,,Did not play,J.  McRoberts,,,,PF,,,,"December 31, 2007",271231026,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"December 31, 2007",271231026,0,Trail Blazers
--,0-0,1,0,6,9-15,1-2,31,C.  Boozer,3,5,19,PF,9,0,1,"December 31, 2007",271231026,1,Jazz
--,2-2,7,1,5,5-8,2-3,31,A.  Kirilenko,3,4,14,SF,8,0,2,"December 31, 2007",271231026,1,Jazz
--,0-0,2,0,1,1-4,2-4,18,R.  Brewer,0,2,4,SF,1,1,0,"December 31, 2007",271231026,1,Jazz
--,0-2,0,0,1,2-8,2-2,21,M.  Okur,0,4,6,C,1,0,0,"December 31, 2007",271231026,1,Jazz
--,1-2,8,0,3,7-13,3-5,34,D.  Williams,0,3,18,PG,3,1,4,"December 31, 2007",271231026,1,Jazz
--,0-0,2,0,2,7-10,0-0,35,P.  Millsap,4,3,14,PF,6,2,0,"December 31, 2007",271231026,0,Jazz
--,1-3,1,0,1,3-6,0-0,12,C.  Miles,0,2,7,SF,1,0,1,"December 31, 2007",271231026,0,Jazz
--,0-0,0,0,6,5-8,5-5,17,M.  Harpring,2,2,15,SF,8,0,2,"December 31, 2007",271231026,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,K.  Fesenko,0,0,0,C,0,0,0,"December 31, 2007",271231026,0,Jazz
--,0-0,0,0,1,0-1,1-2,8,J.  Collins,1,1,1,C,2,0,0,"December 31, 2007",271231026,0,Jazz
--,0-0,4,0,0,1-4,0-0,14,J.  Hart,0,0,2,PG,0,0,0,"December 31, 2007",271231026,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,M.  Almond,0,0,0,SG,0,0,0,"December 31, 2007",271231026,0,Jazz
--,1-4,1,2,1,3-7,4-4,18,K.  Korver,0,3,11,SG,1,2,0,"December 31, 2007",271231026,0,Jazz
,,,,,,,Did not play,R.  Price,,,,PG,,,,"December 31, 2007",271231026,0,Jazz
--,0-0,3,0,8,3-16,0-2,35,C.  Boozer,1,3,6,PF,9,0,4,"January 5, 2008",280105022,1,Jazz
--,0-0,1,0,1,3-5,0-0,23,C.  Miles,1,3,6,SF,2,2,1,"January 5, 2008",280105022,1,Jazz
--,0-0,0,0,1,3-6,5-6,27,R.  Brewer,1,0,11,SF,2,2,2,"January 5, 2008",280105022,1,Jazz
--,1-5,1,0,5,5-13,4-5,31,M.  Okur,2,3,15,C,7,0,5,"January 5, 2008",280105022,1,Jazz
--,3-3,7,0,1,9-12,2-3,39,D.  Williams,0,2,23,PG,1,1,2,"January 5, 2008",280105022,1,Jazz
--,0-0,3,0,3,2-3,1-1,21,P.  Millsap,0,5,5,PF,3,0,0,"January 5, 2008",280105022,0,Jazz
--,0-0,0,0,1,7-11,0-0,18,M.  Harpring,4,3,14,SF,5,0,1,"January 5, 2008",280105022,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,K.  Fesenko,0,0,0,C,0,0,0,"January 5, 2008",280105022,0,Jazz
--,0-0,1,0,1,2-2,1-2,8,J.  Collins,0,0,5,C,1,0,0,"January 5, 2008",280105022,0,Jazz
--,0-0,0,0,0,0-1,0-2,4,R.  Price,0,1,0,PG,0,0,0,"January 5, 2008",280105022,0,Jazz
--,0-0,2,0,1,0-2,0-0,12,J.  Hart,0,0,0,PG,1,1,1,"January 5, 2008",280105022,0,Jazz
--,0-0,0,0,0,0-0,0-0,0,M.  Almond,0,0,0,SG,0,0,0,"January 5, 2008",280105022,0,Jazz
--,0-2,1,1,0,2-5,0-0,22,K.  Korver,0,1,4,SG,0,1,1,"January 5, 2008",280105022,0,Jazz
,,,,,,,Did not play,A.  Kirilenko,,,,SF,,,,"January 5, 2008",280105022,0,Jazz
--,0-0,0,4,3,5-12,10-12,36,L.  Aldridge,5,3,20,PF,8,2,4,"January 5, 2008",280105022,1,Trail Blazers
--,3-5,3,0,5,8-15,7-7,26,M.  Webster,1,2,26,SF,6,0,0,"January 5, 2008",280105022,1,Trail Blazers
--,0-0,0,0,6,3-3,2-2,23,J.  Przybilla,2,4,8,C,8,1,0,"January 5, 2008",280105022,1,Trail Blazers
--,0-1,6,0,3,1-3,0-0,27,S.  Blake,0,2,2,PG,3,2,0,"January 5, 2008",280105022,1,Trail Blazers
--,0-0,2,0,1,2-2,0-0,9,B.  Roy,0,1,4,SG,1,0,1,"January 5, 2008",280105022,1,Trail Blazers
--,0-0,0,0,5,1-4,0-0,13,C.  Frye,2,1,2,PF,7,2,0,"January 5, 2008",280105022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"January 5, 2008",280105022,0,Trail Blazers
--,0-1,2,2,6,7-12,0-0,25,T.  Outlaw,0,2,14,SF,6,0,2,"January 5, 2008",280105022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"January 5, 2008",280105022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,T.  Green,0,0,0,PG,0,0,0,"January 5, 2008",280105022,0,Trail Blazers
--,1-1,4,0,1,3-5,5-6,21,S.  Rodriguez,0,1,12,PG,1,2,3,"January 5, 2008",280105022,0,Trail Blazers
--,1-1,5,0,3,3-9,2-2,39,J.  Jack,0,3,9,PG,3,2,3,"January 5, 2008",280105022,0,Trail Blazers
--,1-2,0,0,0,2-4,1-2,22,J.  Jones,0,1,6,SG,0,0,1,"January 5, 2008",280105022,0,Trail Blazers
,,,,,,,Did not play,J.  McRoberts,,,,PF,,,,"January 5, 2008",280105022,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"January 5, 2008",280105022,0,Trail Blazers
--,0-0,1,0,5,5-17,1-2,37,L.  Aldridge,4,4,11,PF,9,0,1,"January 13, 2008",280113028,1,Trail Blazers
--,1-8,2,0,2,4-13,0-0,40,M.  Webster,0,2,9,SF,2,0,0,"January 13, 2008",280113028,1,Trail Blazers
--,0-0,1,0,6,4-4,0-0,20,J.  Przybilla,3,2,8,C,9,0,1,"January 13, 2008",280113028,1,Trail Blazers
--,2-4,5,0,9,4-16,2-2,48,J.  Jack,0,1,12,PG,9,1,2,"January 13, 2008",280113028,1,Trail Blazers
--,4-6,10,0,3,12-25,5-5,52,B.  Roy,2,4,33,SG,5,2,1,"January 13, 2008",280113028,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  McRoberts,0,0,0,PF,0,0,0,"January 13, 2008",280113028,0,Trail Blazers
--,0-0,0,0,5,7-10,2-2,24,C.  Frye,2,4,16,PF,7,0,1,"January 13, 2008",280113028,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"January 13, 2008",280113028,0,Trail Blazers
--,1-2,2,3,3,8-18,1-1,35,T.  Outlaw,3,3,18,SF,6,1,2,"January 13, 2008",280113028,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"January 13, 2008",280113028,0,Trail Blazers
--,0-0,1,0,1,0-1,2-2,13,S.  Rodriguez,0,2,2,PG,1,0,0,"January 13, 2008",280113028,0,Trail Blazers
--,0-1,2,0,2,0-3,0-0,22,J.  Jones,2,1,0,SG,4,0,1,"January 13, 2008",280113028,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"January 13, 2008",280113028,0,Trail Blazers
,,,,,,,Did not play,T.  Green,,,,PG,,,,"January 13, 2008",280113028,0,Trail Blazers
,,,,,,,Did not play,S.  Blake,,,,PG,,,,"January 13, 2008",280113028,0,Trail Blazers
--,0-0,2,3,10,15-27,8-10,55,C.  Bosh,4,4,38,PF,14,0,2,"January 13, 2008",280113028,1,Raptors
--,0-0,3,2,7,2-6,0-0,37,J.  Moon,1,3,4,SF,8,0,0,"January 13, 2008",280113028,1,Raptors
--,0-2,0,0,2,2-8,0-0,15,A.  Bargnani,0,3,4,C,2,1,1,"January 13, 2008",280113028,1,Raptors
--,3-4,10,0,3,7-10,5-5,54,J.  Calderon,0,2,22,PG,3,2,3,"January 13, 2008",280113028,1,Raptors
--,3-6,6,0,3,10-16,2-2,51,A.  Parker,0,3,25,SG,3,1,0,"January 13, 2008",280113028,1,Raptors
--,0-0,0,0,0,0-0,0-0,0,J.  Garbajosa,0,0,0,PF,0,0,0,"January 13, 2008",280113028,0,Raptors
--,0-0,0,1,1,1-1,1-2,8,K.  Humphries,0,0,3,PF,1,0,0,"January 13, 2008",280113028,0,Raptors
--,0-0,0,0,3,0-1,0-0,5,J.  Graham,0,4,0,SF,3,0,2,"January 13, 2008",280113028,0,Raptors
--,0-0,0,0,0,0-0,0-0,0,M.  Baston,0,0,0,SF,0,0,0,"January 13, 2008",280113028,0,Raptors
--,0-0,1,0,0,1-3,0-0,9,R.  Nesterovic,1,1,2,C,1,0,0,"January 13, 2008",280113028,0,Raptors
--,0-0,0,0,0,0-0,0-0,0,T.J. ,0,0,0,PG,0,0,0,"January 13, 2008",280113028,0,Raptors
--,0-2,0,0,0,0-3,0-0,4,D.  Martin,0,1,0,PG,0,0,0,"January 13, 2008",280113028,0,Raptors
--,2-6,1,0,7,6-14,2-4,45,C.  Delfino,1,1,16,SG,8,0,0,"January 13, 2008",280113028,0,Raptors
--,0-0,2,0,1,1-4,0-0,8,J.  Kapono,0,0,2,SG,1,0,0,"January 13, 2008",280113028,0,Raptors
,,,,,,,Did not play,J.  Dixon,,,,SG,,,,"January 13, 2008",280113028,0,Raptors
--,1-2,5,0,1,10-19,3-5,34,M.  World Peace,4,2,24,SF,5,3,2,"February 19, 2008",280219022,1,Kings
--,1-2,3,1,6,6-11,2-2,39,B.  Miller,2,3,15,C,8,1,2,"February 19, 2008",280219022,1,Kings
--,0-0,2,0,7,1-3,1-1,23,M.  Moore,2,0,3,C,9,0,0,"February 19, 2008",280219022,1,Kings
--,1-2,6,0,0,4-11,0-0,39,B.  Udrih,0,2,9,PG,0,1,3,"February 19, 2008",280219022,1,Kings
--,1-5,3,0,6,6-15,8-9,37,K.  Martin,1,3,21,SG,7,1,2,"February 19, 2008",280219022,1,Kings
--,0-0,0,0,0,0-0,0-0,0,S.  Abdur-Rahim,0,0,0,PF,0,0,0,"February 19, 2008",280219022,0,Kings
--,1-1,2,0,3,3-4,0-0,13,S.  Hawes,0,3,7,PF,3,0,0,"February 19, 2008",280219022,0,Kings
--,0-0,0,0,0,0-0,0-0,0,K.  Thomas,0,0,0,PF,0,0,0,"February 19, 2008",280219022,0,Kings
--,0-0,2,0,1,0-3,0-0,18,J.  Salmons,1,0,0,SF,2,0,0,"February 19, 2008",280219022,0,Kings
--,0-0,0,1,1,1-3,1-2,5,S.  Williams,2,1,3,C,3,0,2,"February 19, 2008",280219022,0,Kings
--,0-0,0,0,2,0-0,0-0,9,A.  Johnson,0,3,0,PG,2,0,0,"February 19, 2008",280219022,0,Kings
--,0-0,0,0,0,0-0,0-0,0,T.  Lue,0,0,0,PG,0,0,0,"February 19, 2008",280219022,0,Kings
--,5-7,0,0,6,8-12,2-2,21,F.  Garcia,0,1,23,SG,6,0,0,"February 19, 2008",280219022,0,Kings
,,,,,,,Did not play,L.  Wright,,,,PF,,,,"February 19, 2008",280219022,0,Kings
,,,,,,,Did not play,Q.  Douby,,,,SG,,,,"February 19, 2008",280219022,0,Kings
--,0-0,1,3,4,5-11,2-2,36,L.  Aldridge,1,5,12,PF,5,2,1,"February 19, 2008",280219022,1,Trail Blazers
--,0-0,2,2,6,3-3,0-1,19,J.  Przybilla,3,3,6,C,9,0,1,"February 19, 2008",280219022,1,Trail Blazers
--,1-3,4,0,2,3-8,0-0,31,S.  Blake,0,0,7,PG,2,0,1,"February 19, 2008",280219022,1,Trail Blazers
--,0-4,11,0,3,2-11,5-5,36,J.  Jack,0,2,9,PG,3,0,1,"February 19, 2008",280219022,1,Trail Blazers
--,1-5,6,0,5,5-18,0-0,40,B.  Roy,3,1,11,SG,8,0,2,"February 19, 2008",280219022,1,Trail Blazers
--,0-0,2,2,1,4-6,0-0,15,C.  Frye,1,1,8,PF,2,0,1,"February 19, 2008",280219022,0,Trail Blazers
--,4-7,0,1,3,6-10,2-4,32,M.  Webster,0,3,18,SF,3,1,0,"February 19, 2008",280219022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"February 19, 2008",280219022,0,Trail Blazers
--,0-0,0,0,3,11-18,1-4,27,T.  Outlaw,2,1,23,SF,5,2,0,"February 19, 2008",280219022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"February 19, 2008",280219022,0,Trail Blazers
--,0-0,1,0,0,0-1,0-0,4,S.  Rodriguez,0,0,0,PG,0,0,0,"February 19, 2008",280219022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  Jones,0,0,0,SG,0,0,0,"February 19, 2008",280219022,0,Trail Blazers
,,,,,,,Did not play,J.  McRoberts,,,,PF,,,,"February 19, 2008",280219022,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"February 19, 2008",280219022,0,Trail Blazers
,,,,,,,Did not play,T.  Green,,,,PG,,,,"February 19, 2008",280219022,0,Trail Blazers
--,0-0,0,1,2,8-15,4-4,29,L.  Aldridge,4,5,20,PF,6,1,6,"March 13, 2008",280313023,1,Trail Blazers
--,1-3,0,0,2,3-6,3-5,23,M.  Webster,0,4,10,SF,2,0,0,"March 13, 2008",280313023,1,Trail Blazers
--,0-0,0,3,7,2-4,0-0,32,J.  Przybilla,3,5,4,C,10,0,2,"March 13, 2008",280313023,1,Trail Blazers
--,2-6,6,0,1,2-12,0-0,27,S.  Blake,1,1,6,PG,2,0,3,"March 13, 2008",280313023,1,Trail Blazers
--,1-3,6,1,6,7-15,6-8,42,B.  Roy,3,2,21,SG,9,2,5,"March 13, 2008",280313023,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  McRoberts,0,0,0,PF,0,0,0,"March 13, 2008",280313023,0,Trail Blazers
--,1-1,0,0,6,1-4,1-2,18,C.  Frye,1,4,4,PF,7,0,0,"March 13, 2008",280313023,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"March 13, 2008",280313023,0,Trail Blazers
--,0-0,0,2,4,5-13,3-4,28,T.  Outlaw,1,3,13,SF,5,1,2,"March 13, 2008",280313023,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"March 13, 2008",280313023,0,Trail Blazers
--,0-0,0,0,1,1-1,0-0,6,S.  Rodriguez,0,2,2,PG,1,0,0,"March 13, 2008",280313023,0,Trail Blazers
--,0-2,0,0,0,0-5,2-2,19,J.  Jack,0,1,2,PG,0,0,1,"March 13, 2008",280313023,0,Trail Blazers
--,1-2,0,0,0,1-2,0-0,16,J.  Jones,0,0,3,SG,0,1,0,"March 13, 2008",280313023,0,Trail Blazers
--,0-0,1,0,1,0-1,0-0,2,V.  Wafer,0,0,0,SG,1,0,0,"March 13, 2008",280313023,0,Trail Blazers
,,,,,,,Did not play,R.  LaFrentz,,,,C,,,,"March 13, 2008",280313023,0,Trail Blazers
--,2-4,3,0,4,8-12,4-4,37,M.  World Peace,0,1,22,SF,4,6,0,"March 13, 2008",280313023,1,Kings
--,1-4,4,0,5,3-11,7-8,31,B.  Miller,2,4,14,C,7,2,2,"March 13, 2008",280313023,1,Kings
--,0-0,0,0,5,4-6,2-3,32,M.  Moore,0,3,10,C,5,0,0,"March 13, 2008",280313023,1,Kings
--,0-0,7,0,7,6-11,2-2,40,B.  Udrih,1,1,14,PG,8,0,6,"March 13, 2008",280313023,1,Kings
--,0-4,1,0,1,2-11,2-2,25,K.  Martin,1,2,6,SG,2,1,4,"March 13, 2008",280313023,1,Kings
--,0-0,0,0,0,0-0,0-0,0,S.  Abdur-Rahim,0,0,0,PF,0,0,0,"March 13, 2008",280313023,0,Kings
--,0-1,0,0,1,3-7,0-0,17,S.  Hawes,0,4,6,PF,1,0,0,"March 13, 2008",280313023,0,Kings
--,0-0,0,0,0,0-0,0-0,0,K.  Thomas,0,0,0,PF,0,0,0,"March 13, 2008",280313023,0,Kings
--,1-3,1,2,2,4-7,2-2,21,J.  Salmons,0,1,11,SF,2,0,1,"March 13, 2008",280313023,0,Kings
--,0-0,0,0,0,0-2,2-2,5,S.  Williams,0,0,2,C,0,0,0,"March 13, 2008",280313023,0,Kings
--,0-0,0,0,0,0-0,0-0,0,A.  Johnson,0,0,0,PG,0,0,0,"March 13, 2008",280313023,0,Kings
--,0-3,2,0,4,2-5,1-2,23,F.  Garcia,1,2,5,SG,5,2,1,"March 13, 2008",280313023,0,Kings
--,0-0,0,1,3,2-2,2-3,8,Q.  Douby,0,0,6,SG,3,0,0,"March 13, 2008",280313023,0,Kings
,,,,,,,Did not play,L.  Wright,,,,PF,,,,"March 13, 2008",280313023,0,Kings
--,0-4,1,0,5,3-13,3-4,35,A.  Jamison,3,1,9,PF,8,0,1,"March 25, 2008",280325022,1,Wizards
--,2-7,3,0,4,6-20,5-5,36,C.  Butler,3,4,19,SF,7,2,2,"March 25, 2008",280325022,1,Wizards
--,0-0,1,0,4,2-6,0-1,20,B.  Haywood,2,3,4,C,6,0,1,"March 25, 2008",280325022,1,Wizards
--,1-1,8,0,3,5-8,3-4,36,A.  Daniels,0,1,14,PG,3,2,0,"March 25, 2008",280325022,1,Wizards
--,2-3,1,0,2,3-8,0-0,28,D.  Stevenson,1,1,8,SG,3,0,0,"March 25, 2008",280325022,1,Wizards
--,0-0,0,0,2,2-5,0-0,14,D.  Songaila,0,2,4,PF,2,0,0,"March 25, 2008",280325022,0,Wizards
--,0-0,0,1,1,0-1,0-0,14,D.  McGuire,1,0,0,PF,2,0,0,"March 25, 2008",280325022,0,Wizards
--,0-0,0,0,0,0-0,0-0,0,E.  Thomas,0,0,0,C,0,0,0,"March 25, 2008",280325022,0,Wizards
--,0-0,2,1,1,2-5,4-4,17,A.  Blatche,2,1,8,C,3,0,3,"March 25, 2008",280325022,0,Wizards
--,0-1,0,0,0,0-1,1-2,3,O.  Pecherov,0,1,1,C,0,0,0,"March 25, 2008",280325022,0,Wizards
--,3-3,2,1,1,4-8,0-0,22,R.  Mason J,0,3,11,SG,1,0,0,"March 25, 2008",280325022,0,Wizards
--,0-1,1,0,1,2-6,0-0,16,N.  Young,0,1,4,SG,1,1,0,"March 25, 2008",280325022,0,Wizards
,,,,,,,Did not play,G.  Arenas,,,,PG,,,,"March 25, 2008",280325022,0,Wizards
--,1-1,5,1,4,8-16,3-4,38,T.  Outlaw,2,3,20,SF,6,0,0,"March 25, 2008",280325022,1,Trail Blazers
--,4-6,1,1,3,9-14,1-1,37,M.  Webster,0,2,23,SF,3,0,1,"March 25, 2008",280325022,1,Trail Blazers
--,0-0,0,2,9,1-3,4-7,24,J.  Przybilla,8,4,6,C,17,0,6,"March 25, 2008",280325022,1,Trail Blazers
--,1-1,7,0,6,2-3,0-0,27,S.  Blake,0,2,5,PG,6,0,2,"March 25, 2008",280325022,1,Trail Blazers
--,0-0,4,1,4,3-6,0-0,14,B.  Roy,0,1,6,SG,4,0,1,"March 25, 2008",280325022,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  McRoberts,0,0,0,PF,0,0,0,"March 25, 2008",280325022,0,Trail Blazers
--,0-1,0,2,2,3-8,4-4,16,C.  Frye,3,1,10,PF,5,0,1,"March 25, 2008",280325022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"March 25, 2008",280325022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"March 25, 2008",280325022,0,Trail Blazers
--,0-0,0,3,3,3-7,0-0,19,R.  LaFrentz,4,4,6,C,7,0,0,"March 25, 2008",280325022,0,Trail Blazers
--,0-1,1,0,0,0-2,0-0,4,S.  Rodriguez,0,1,0,PG,0,0,0,"March 25, 2008",280325022,0,Trail Blazers
--,1-1,6,0,5,7-10,2-2,33,J.  Jack,0,2,17,PG,5,2,2,"March 25, 2008",280325022,0,Trail Blazers
--,0-0,1,0,0,0-1,0-0,2,V.  Wafer,0,0,0,SG,0,0,0,"March 25, 2008",280325022,0,Trail Blazers
--,3-9,3,0,2,3-9,0-0,26,J.  Jones,0,0,9,SG,2,0,0,"March 25, 2008",280325022,0,Trail Blazers
,,,,,,,Did not play,L.  Aldridge,,,,PF,,,,"March 25, 2008",280325022,0,Trail Blazers
--,2-4,1,0,3,4-7,0-0,39,B.  Bowen,0,3,10,SF,3,0,1,"April 6, 2008",280406022,1,Spurs
--,0-1,0,1,7,10-22,7-9,37,T.  Duncan,4,0,27,C,11,0,1,"April 6, 2008",280406022,1,Spurs
--,0-0,0,0,4,1-2,1-1,15,F.  Oberto,0,4,3,C,4,0,1,"April 6, 2008",280406022,1,Spurs
--,0-3,7,0,3,4-16,0-0,33,T.  Parker,0,2,8,PG,3,0,0,"April 6, 2008",280406022,1,Spurs
--,1-2,1,0,3,3-4,0-0,20,M.  Finley,0,1,7,SG,3,0,0,"April 6, 2008",280406022,1,Spurs
--,0-0,0,0,0,0-0,0-0,0,R.  Horry,0,0,0,PF,0,0,0,"April 6, 2008",280406022,0,Spurs
--,0-0,0,0,11,1-4,0-0,26,K.  Thomas,2,3,2,PF,13,0,0,"April 6, 2008",280406022,0,Spurs
--,0-0,0,0,1,0-0,0-0,1,M.  Bonner,0,0,0,C,1,0,0,"April 6, 2008",280406022,0,Spurs
--,0-0,0,0,0,0-0,0-0,0,I.  Mahinmi,0,0,0,C,0,0,0,"April 6, 2008",280406022,0,Spurs
--,0-0,0,0,0,0-3,0-0,6,D.  Stoudamire,0,1,0,PG,0,0,0,"April 6, 2008",280406022,0,Spurs
--,0-0,0,0,2,0-2,0-0,9,J.  Vaughn,0,0,0,PG,2,0,1,"April 6, 2008",280406022,0,Spurs
--,0-0,0,0,0,0-0,0-0,0,B.  Barry,0,0,0,SG,0,0,0,"April 6, 2008",280406022,0,Spurs
--,0-2,6,0,3,3-5,4-5,30,M.  Ginobili,0,2,10,SG,3,0,4,"April 6, 2008",280406022,0,Spurs
--,1-3,0,0,0,2-7,0-0,23,I.  Udoka,0,1,5,SG,0,1,1,"April 6, 2008",280406022,0,Spurs
,,,,,,,Did not play,B.  Jones,,,,SF,,,,"April 6, 2008",280406022,0,Spurs
--,0-0,1,3,8,5-16,2-2,38,L.  Aldridge,3,3,12,PF,11,0,2,"April 6, 2008",280406022,1,Trail Blazers
--,0-0,0,0,8,2-2,0-0,17,J.  Przybilla,1,1,4,C,9,0,0,"April 6, 2008",280406022,1,Trail Blazers
--,0-1,3,0,4,3-11,1-3,34,S.  Blake,0,1,7,PG,4,1,1,"April 6, 2008",280406022,1,Trail Blazers
--,0-1,0,0,0,0-3,0-0,21,J.  Jones,1,1,0,SG,1,1,1,"April 6, 2008",280406022,1,Trail Blazers
--,0-1,4,1,3,7-15,4-6,40,B.  Roy,1,0,18,SG,4,0,1,"April 6, 2008",280406022,1,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,J.  McRoberts,0,0,0,PF,0,0,0,"April 6, 2008",280406022,0,Trail Blazers
--,0-0,0,0,4,1-5,0-0,7,C.  Frye,1,2,2,PF,5,0,0,"April 6, 2008",280406022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"April 6, 2008",280406022,0,Trail Blazers
--,2-2,0,0,2,4-11,4-4,35,T.  Outlaw,1,1,14,SF,3,1,1,"April 6, 2008",280406022,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"April 6, 2008",280406022,0,Trail Blazers
--,0-0,0,1,4,1-1,0-0,22,R.  LaFrentz,0,5,2,C,4,1,0,"April 6, 2008",280406022,0,Trail Blazers
--,0-0,0,0,0,0-1,0-0,4,S.  Rodriguez,0,0,0,PG,0,0,0,"April 6, 2008",280406022,0,Trail Blazers
--,0-1,4,0,1,2-8,2-2,22,J.  Jack,0,0,6,PG,1,1,3,"April 6, 2008",280406022,0,Trail Blazers
,,,,,,,Did not play,M.  Webster,,,,SF,,,,"April 6, 2008",280406022,0,Trail Blazers
,,,,,,,Did not play,V.  Wafer,,,,SG,,,,"April 6, 2008",280406022,0,Trail Blazers
--,0-1,1,0,8,7-13,1-4,32,C.  Frye,6,3,15,PF,14,0,1,"April 11, 2008",280411023,1,Trail Blazers
--,0-0,0,3,10,11-21,2-2,40,L.  Aldridge,5,5,24,PF,15,3,2,"April 11, 2008",280411023,1,Trail Blazers
--,0-4,5,1,1,0-9,2-2,32,S.  Blake,2,0,2,PG,3,1,4,"April 11, 2008",280411023,1,Trail Blazers
--,0-3,0,0,1,0-6,0-0,20,J.  Jones,1,1,0,SG,2,0,1,"April 11, 2008",280411023,1,Trail Blazers
--,1-4,4,0,1,5-10,1-2,32,B.  Roy,0,3,12,SG,1,2,1,"April 11, 2008",280411023,1,Trail Blazers
--,0-0,1,0,1,0-0,0-0,3,J.  McRoberts,1,0,0,PF,2,0,0,"April 11, 2008",280411023,0,Trail Blazers
--,0-2,1,0,1,7-14,4-4,29,T.  Outlaw,1,1,18,SF,2,0,0,"April 11, 2008",280411023,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,D.  Miles,0,0,0,SF,0,0,0,"April 11, 2008",280411023,0,Trail Blazers
--,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"April 11, 2008",280411023,0,Trail Blazers
--,0-0,0,1,1,1-3,0-2,9,R.  LaFrentz,1,0,2,C,2,0,0,"April 11, 2008",280411023,0,Trail Blazers
