+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,Pos,REB,STL,TO,date,game_id,starter,team
+0,0-0,0,0,0,0-0,0-0,0,H.  Walker,0,0,0,SF,0,0,0,"February 10, 2010",300210003,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,C,0,0,0,"February 10, 2010",300210003,0,Celtics
+1,0-0,3,1,2,7-9,0-1,24,M.  Daniels,0,0,14,SG,2,2,1,"February 10, 2010",300210003,0,Celtics
-5,0-0,0,0,0,0-0,0-0,0,R.  Allen,0,0,0,SG,0,0,0,"February 10, 2010",300210003,0,Celtics
-5,0-0,0,0,0,0-0,0-0,0,J.R. ,0,0,0,SG,0,0,0,"February 10, 2010",300210003,0,Celtics
+8,0-1,1,0,2,2-6,0-0,24,E.  House,0,1,4,SG,2,0,3,"February 10, 2010",300210003,0,Celtics
+14,0-0,6,1,5,4-13,7-8,41,D.  West,2,4,15,PF,7,1,4,"February 10, 2010",300210003,1,Hornets
+17,4-8,1,1,4,7-16,2-2,39,P.  Stojakovic,0,1,20,SF,4,2,2,"February 10, 2010",300210003,1,Hornets
+19,0-0,2,3,7,1-3,1-2,24,E.  Okafor,2,1,3,C,9,1,1,"February 10, 2010",300210003,1,Hornets
+13,1-2,9,0,2,10-16,4-5,42,D.  Collison,1,2,25,PG,3,4,10,"February 10, 2010",300210003,1,Hornets
+13,3-6,1,0,9,5-10,3-4,29,M.  Peterson,1,5,16,SG,10,1,1,"February 10, 2010",300210003,1,Hornets
-9,0-0,0,0,3,6-10,0-0,27,D.  Songaila,1,2,12,PF,4,1,2,"February 10, 2010",300210003,0,Hornets
+1,0-0,0,0,0,0-0,0-0,0,I.  Diogu,0,0,0,PF,0,0,0,"February 10, 2010",300210003,0,Hornets
+0,0-0,0,0,0,0-0,0-0,0,S.  Marks,0,0,0,PF,0,0,0,"February 10, 2010",300210003,0,Hornets
-3,0-0,0,0,0,0-0,0-0,1,J.  Wright,0,1,0,SF,0,0,0,"February 10, 2010",300210003,0,Hornets
-11,0-2,0,0,6,0-4,0-0,22,J.  Posey,1,2,0,SF,7,0,1,"February 10, 2010",300210003,0,Hornets
-5,0-0,0,0,0,0-0,0-0,3,A.  Gray,1,0,0,C,1,0,1,"February 10, 2010",300210003,0,Hornets
-5,0-0,0,0,0,0-0,0-0,0,C.  Paul,0,0,0,PG,0,0,0,"February 10, 2010",300210003,0,Hornets
+0,0-0,2,0,1,0-0,0-0,3,J.  Hart,0,0,0,PG,1,0,0,"February 10, 2010",300210003,0,Hornets
-8,0-0,1,0,1,1-3,0-0,9,M.  Thornton,0,0,2,SG,1,0,1,"February 10, 2010",300210003,0,Hornets
-8,0-0,2,1,9,4-7,1-2,31,K.  Garnett,0,3,9,PF,9,1,0,"February 16, 2010",300216023,1,Celtics
-4,2-4,4,0,4,5-15,5-5,33,P.  Pierce,0,5,17,SF,4,1,3,"February 16, 2010",300216023,1,Celtics
-4,0-0,1,1,5,2-7,2-4,24,K.  Perkins,0,1,6,C,5,0,2,"February 16, 2010",300216023,1,Celtics
-3,1-2,6,0,6,1-6,1-2,32,R.  Rondo,1,1,4,PG,7,3,3,"February 16, 2010",300216023,1,Celtics
-5,1-6,1,0,0,5-15,4-4,33,R.  Allen,0,3,15,SG,0,0,1,"February 16, 2010",300216023,1,Celtics
+11,0-0,3,1,3,3-7,0-0,17,G.  Davis,5,1,6,PF,8,0,1,"February 16, 2010",300216023,0,Celtics
+10,1-4,0,3,5,5-9,6-6,24,R.  Wallace,0,4,17,PF,5,1,1,"February 16, 2010",300216023,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,B.  Scalabrine,0,0,0,PF,0,0,0,"February 16, 2010",300216023,0,Celtics
+8,0-0,0,0,0,0-0,0-0,0,H.  Walker,0,0,0,SF,0,0,0,"February 16, 2010",300216023,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,C,0,0,0,"February 16, 2010",300216023,0,Celtics
+10,0-1,1,0,4,1-5,5-6,22,M.  Daniels,2,2,7,SG,6,1,2,"February 16, 2010",300216023,0,Celtics
+2,0-0,1,1,0,0-1,2-2,9,T.  Allen,0,2,2,SG,0,0,0,"February 16, 2010",300216023,0,Celtics
-7,0-0,0,0,0,0-0,0-0,0,J.R. ,0,0,0,SG,0,0,0,"February 16, 2010",300216023,0,Celtics
+6,4-6,0,0,1,4-8,0-0,16,E.  House,0,1,12,SG,1,0,0,"February 16, 2010",300216023,0,Celtics
+8,1-2,3,2,7,3-10,2-2,34,S.  Hawes,1,5,9,PF,8,1,3,"February 16, 2010",300216023,1,Kings
-2,2-4,2,0,2,2-8,2-2,26,D.  Greene,1,4,8,SF,3,2,3,"February 16, 2010",300216023,1,Kings
+3,3-5,3,2,5,7-13,2-6,36,O.  Casspi,1,1,19,SF,6,2,1,"February 16, 2010",300216023,1,Kings
-4,0-3,4,0,3,3-10,5-6,33,K.  Martin,1,3,11,SG,4,0,0,"February 16, 2010",300216023,1,Kings
+7,1-2,7,1,10,5-13,6-10,41,T.  Evans,1,3,17,SG,11,0,1,"February 16, 2010",300216023,1,Kings
-10,0-0,0,0,0,1-1,0-0,5,J.  Brockman,1,0,2,PF,1,1,0,"February 16, 2010",300216023,0,Kings
-5,0-0,0,4,7,6-14,2-4,31,J.  Thompson,4,3,14,PF,11,0,0,"February 16, 2010",300216023,0,Kings
-5,0-0,0,0,0,0-0,0-0,0,K.  Thomas,0,0,0,PF,0,0,0,"February 16, 2010",300216023,0,Kings
+0,0-0,0,0,0,0-0,0-0,0,H.  Armstrong,0,0,0,PF,0,0,0,"February 16, 2010",300216023,0,Kings
-7,1-2,0,0,0,1-2,0-0,5,A.  Nocioni,0,0,3,SF,0,0,1,"February 16, 2010",300216023,0,Kings
+1,0-0,0,2,0,0-4,0-0,8,S.  May,1,1,0,C,1,0,0,"February 16, 2010",300216023,0,Kings
-2,1-2,2,0,3,4-8,0-0,20,B.  Udrih,0,1,9,PG,3,0,3,"February 16, 2010",300216023,0,Kings
-10,0-0,0,0,0,0-0,0-0,0,S.  Rodriguez,0,0,0,PG,0,0,0,"February 16, 2010",300216023,0,Kings
-4,0-0,0,0,0,0-0,0-0,1,I.  Udoka,0,0,0,SG,0,0,0,"February 16, 2010",300216023,0,Kings
+0,0-0,0,0,0,0-1,0-0,1,F.  Garcia,0,2,0,SG,0,0,0,"February 16, 2010",300216023,0,Kings
+16,0-0,2,2,8,6-16,1-1,26,K.  Garnett,0,4,13,PF,8,0,2,"February 18, 2010",300218013,1,Celtics
+15,1-4,4,0,6,4-9,2-4,41,P.  Pierce,0,2,11,SF,6,0,1,"February 18, 2010",300218013,1,Celtics
+8,0-1,0,2,11,5-7,3-4,33,K.  Perkins,3,4,13,C,14,0,0,"February 18, 2010",300218013,1,Celtics
+10,0-1,11,1,4,6-17,2-2,44,R.  Rondo,1,1,14,PG,5,5,1,"February 18, 2010",300218013,1,Celtics
+5,4-6,2,0,2,10-15,0-1,36,R.  Allen,0,3,24,SG,2,0,1,"February 18, 2010",300218013,1,Celtics
-12,0-0,2,0,1,2-4,0-0,16,G.  Davis,2,2,4,PF,3,0,0,"February 18, 2010",300218013,0,Celtics
-10,0-3,0,2,3,2-11,0-1,20,R.  Wallace,0,1,4,PF,3,0,1,"February 18, 2010",300218013,0,Celtics
-5,0-0,0,0,0,0-0,0-0,2,B.  Scalabrine,0,0,0,PF,0,0,0,"February 18, 2010",300218013,0,Celtics
-14,0-0,0,0,0,0-0,0-0,0,M.  Landry,0,0,0,SF,0,0,0,"February 18, 2010",300218013,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,C,0,0,0,"February 18, 2010",300218013,0,Celtics
+15,0-0,0,0,0,0-0,0-0,0,N.  Robinson,0,0,0,PG,0,0,0,"February 18, 2010",300218013,0,Celtics
-19,0-0,0,0,0,0-0,0-0,13,M.  Daniels,1,1,0,SG,1,0,2,"February 18, 2010",300218013,0,Celtics
-3,0-0,0,0,0,2-5,0-0,7,T.  Allen,1,0,4,SG,1,0,2,"February 18, 2010",300218013,0,Celtics
-13,1-3,3,1,5,6-14,2-2,38,M.  World Peace,3,4,15,SF,8,1,1,"February 18, 2010",300218013,1,Lakers
+2,0-0,1,3,4,7-12,8-8,37,P.  Gasol,3,2,22,C,7,0,3,"February 18, 2010",300218013,1,Lakers
-14,0-0,0,0,6,7-15,0-2,27,A.  Bynum,3,4,14,C,9,0,1,"February 18, 2010",300218013,1,Lakers
-12,0-3,1,0,2,1-9,1-3,25,D.  Fisher,0,2,3,PG,2,1,0,"February 18, 2010",300218013,1,Lakers
+2,1-1,4,1,4,2-9,3-5,39,S.  Brown,0,2,8,PG,4,1,2,"February 18, 2010",300218013,1,Lakers
+1,0-0,0,0,1,0-1,0-0,3,J.  Powell,0,0,0,PF,1,1,0,"February 18, 2010",300218013,0,Lakers
+14,1-2,3,2,12,5-9,2-3,34,L.  Odom,2,4,13,PF,14,2,1,"February 18, 2010",300218013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,A.  Morrison,0,0,0,SF,0,0,0,"February 18, 2010",300218013,0,Lakers
+1,0-0,0,0,0,0-0,0-0,0,L.  Walton,0,0,0,SF,0,0,0,"February 18, 2010",300218013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,K.  Bryant,0,0,0,SF,0,0,0,"February 18, 2010",300218013,0,Lakers
+0,0-0,0,0,0,0-0,0-0,0,D.  Ilunga-Mbenga,0,0,0,C,0,0,0,"February 18, 2010",300218013,0,Lakers
+11,1-5,0,0,1,2-7,0-2,23,J.  Farmar,0,0,5,PG,1,0,1,"February 18, 2010",300218013,0,Lakers
+4,0-2,2,1,3,3-6,0-0,14,S.  Vujacic,1,2,6,SG,4,0,1,"February 18, 2010",300218013,0,Lakers
+14,1-1,1,3,7,7-9,1-2,22,K.  Garnett,0,2,16,PF,7,0,3,"February 19, 2010",300219022,1,Celtics
+8,1-3,1,0,0,3-9,2-2,26,P.  Pierce,0,3,9,SF,0,1,1,"February 19, 2010",300219022,1,Celtics
+13,0-0,1,2,8,2-3,3-8,25,K.  Perkins,1,3,7,C,9,0,1,"February 19, 2010",300219022,1,Celtics
+6,0-1,11,0,2,5-10,0-1,32,R.  Rondo,1,2,10,PG,3,3,2,"February 19, 2010",300219022,1,Celtics
+19,3-7,5,0,2,9-14,0-0,39,R.  Allen,1,1,21,SG,3,0,1,"February 19, 2010",300219022,1,Celtics
+9,0-0,1,0,1,3-8,4-5,23,G.  Davis,1,3,10,PF,2,0,2,"February 19, 2010",300219022,0,Celtics
+6,0-3,4,0,2,3-7,0-0,23,R.  Wallace,0,4,6,PF,2,1,0,"February 19, 2010",300219022,0,Celtics
-2,1-1,0,0,2,1-1,0-0,3,B.  Scalabrine,0,0,3,PF,2,0,1,"February 19, 2010",300219022,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,M.  Landry,0,0,0,SF,0,0,0,"February 19, 2010",300219022,0,Celtics
+0,0-0,0,0,0,0-0,0-0,3,S.  Williams,0,1,0,C,0,0,0,"February 19, 2010",300219022,0,Celtics
+8,0-0,0,0,0,0-0,0-0,0,N.  Robinson,0,0,0,PG,0,0,0,"February 19, 2010",300219022,0,Celtics
+12,0-0,3,0,1,3-5,1-1,22,M.  Daniels,0,2,7,SG,1,1,1,"February 19, 2010",300219022,0,Celtics
+15,0-0,0,1,3,3-7,1-4,23,T.  Allen,1,5,7,SG,4,2,2,"February 19, 2010",300219022,0,Celtics
-13,0-0,1,1,6,7-16,1-3,42,L.  Aldridge,3,4,15,PF,9,1,1,"February 19, 2010",300219022,1,Trail Blazers
-7,1-4,2,1,1,1-5,1-2,23,M.  Webster,0,0,4,SF,1,0,0,"February 19, 2010",300219022,1,Trail Blazers
-6,0-0,0,3,5,1-5,0-0,29,M.  Camby,2,2,2,C,7,1,5,"February 19, 2010",300219022,1,Trail Blazers
-15,0-1,2,0,2,4-9,8-10,25,A.  Miller,1,1,16,PG,3,2,3,"February 19, 2010",300219022,1,Trail Blazers
-17,1-2,1,1,3,3-8,2-5,34,B.  Roy,1,1,9,SG,4,0,2,"February 19, 2010",300219022,1,Trail Blazers
-14,0-0,0,0,1,1-3,3-4,16,J.  Howard,0,2,5,PF,1,1,1,"February 19, 2010",300219022,0,Trail Blazers
+0,0-0,0,0,1,0-1,2-2,3,J.  Ayres,1,1,2,sF,2,1,0,"February 19, 2010",300219022,0,Trail Blazers
-7,0-0,0,0,0,0-2,0-0,6,D.  Cunningham,0,1,0,SF,0,0,0,"February 19, 2010",300219022,0,Trail Blazers
-15,0-0,0,0,0,0-0,0-0,0,J.  Przybilla,0,0,0,C,0,0,0,"February 19, 2010",300219022,0,Trail Blazers
-5,0-0,0,0,0,0-0,0-0,0,G.  Oden,0,0,0,C,0,0,0,"February 19, 2010",300219022,0,Trail Blazers
-5,0-0,1,0,3,3-6,8-9,22,J.  Bayless,1,4,14,PG,4,1,2,"February 19, 2010",300219022,0,Trail Blazers
+0,0-0,0,0,0,1-1,0-0,3,P.  Mills,0,0,2,PG,0,0,0,"February 19, 2010",300219022,0,Trail Blazers
-5,0-4,0,1,1,1-7,3-3,24,R.  Fernandez,1,4,5,SG,2,2,4,"February 19, 2010",300219022,0,Trail Blazers
-11,0-1,0,1,2,0-2,2-2,13,N.  Batum,0,2,2,SG,2,0,0,"February 19, 2010",300219022,0,Trail Blazers
-13,0-0,3,2,5,7-13,1-2,31,K.  Garnett,0,2,15,PF,5,1,2,"February 21, 2010",300221007,1,Celtics
-8,0-2,2,4,3,2-10,1-4,31,P.  Pierce,0,1,5,SF,3,2,3,"February 21, 2010",300221007,1,Celtics
-3,0-0,1,1,1,7-10,0-0,23,K.  Perkins,3,4,14,C,4,1,0,"February 21, 2010",300221007,1,Celtics
-16,0-3,11,1,4,7-12,1-2,38,R.  Rondo,1,5,15,PG,5,2,4,"February 21, 2010",300221007,1,Celtics
-5,2-5,4,1,5,9-14,5-5,43,R.  Allen,0,2,25,SG,5,0,2,"February 21, 2010",300221007,1,Celtics
+2,0-0,0,0,3,2-6,2-4,17,G.  Davis,4,5,6,PF,7,1,0,"February 21, 2010",300221007,0,Celtics
-11,0-3,1,1,2,4-10,0-0,22,R.  Wallace,0,4,8,PF,2,1,1,"February 21, 2010",300221007,0,Celtics
+4,0-0,0,0,0,0-0,0-0,1,B.  Scalabrine,0,0,0,PF,0,0,0,"February 21, 2010",300221007,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,M.  Landry,0,0,0,SF,0,0,0,"February 21, 2010",300221007,0,Celtics
+4,0-0,0,0,0,0-0,0-0,1,S.  Williams,0,0,0,C,0,0,0,"February 21, 2010",300221007,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,N.  Robinson,0,0,0,PG,0,0,0,"February 21, 2010",300221007,0,Celtics
+0,0-0,2,1,6,7-8,1-3,18,M.  Daniels,0,5,15,SG,6,0,1,"February 21, 2010",300221007,0,Celtics
+1,0-0,1,1,0,0-2,2-4,14,T.  Allen,0,1,2,SG,0,2,0,"February 21, 2010",300221007,0,Celtics
+0,0-0,0,1,8,5-10,2-4,32,K.  Martin,2,4,12,PF,10,2,2,"February 21, 2010",300221007,1,Nuggets
+14,1-4,8,0,2,7-15,8-9,43,C.  Anthony,2,2,23,PF,4,1,3,"February 21, 2010",300221007,1,Nuggets
+11,0-0,3,0,7,7-11,2-6,29,N.  Hilario,3,2,16,C,10,2,2,"February 21, 2010",300221007,1,Nuggets
+14,2-4,7,1,3,7-11,10-10,33,C.  Billups,1,3,26,PG,4,0,3,"February 21, 2010",300221007,1,Nuggets
+2,1-2,2,2,0,2-5,0-0,26,A.  Afflalo,1,2,5,SG,1,0,0,"February 21, 2010",300221007,1,Nuggets
+0,0-0,0,0,0,0-0,0-0,0,M.  Allen,0,0,0,PF,0,0,0,"February 21, 2010",300221007,0,Nuggets
+18,0-0,1,4,4,4-7,1-7,32,C.  Andersen,2,3,9,PF,6,1,1,"February 21, 2010",300221007,0,Nuggets
-4,0-0,0,0,0,0-0,0-0,1,J.  Graham,0,0,0,SF,0,0,0,"February 21, 2010",300221007,0,Nuggets
-3,0-0,0,0,0,0-0,0-0,0,R.  Balkman,0,0,0,SF,0,0,0,"February 21, 2010",300221007,0,Nuggets
+0,0-0,0,0,0,0-0,0-0,0,J.  Petro,0,0,0,C,0,0,0,"February 21, 2010",300221007,0,Nuggets
-8,0-0,2,0,1,2-3,0-2,13,T.  Lawson,1,0,4,PG,2,1,1,"February 21, 2010",300221007,0,Nuggets
-1,0-0,0,0,0,0-0,0-0,3,A.  Carter,0,1,0,PG,0,0,0,"February 21, 2010",300221007,0,Nuggets
-1,5-11,1,0,4,6-16,2-2,27,J.  Smith,0,4,19,SG,4,0,1,"February 21, 2010",300221007,0,Nuggets
-2,0-0,3,1,11,13-22,2-4,43,D.  Lee,4,2,28,PF,15,2,2,"February 23, 2010",300223002,1,Knicks
-10,3-5,1,0,1,7-13,2-3,36,W.  Chandler,1,4,19,SF,2,0,3,"February 23, 2010",300223002,1,Knicks
-3,0-3,0,0,4,1-5,4-4,28,D.  Gallinari,0,2,6,SF,4,0,1,"February 23, 2010",300223002,1,Knicks
-3,3-4,6,1,5,7-10,1-2,38,S.  Rodriguez,0,1,18,PG,5,2,3,"February 23, 2010",300223002,1,Knicks
+0,0-4,8,1,0,3-8,0-0,27,T.  McGrady,1,1,6,SG,1,1,2,"February 23, 2010",300223002,1,Knicks
+3,3-4,0,0,4,6-10,3-4,30,A.  Harrington,0,2,18,PF,4,1,1,"February 23, 2010",300223002,0,Knicks
-1,1-3,1,0,1,3-5,0-0,13,H.  Walker,1,4,7,SF,2,0,1,"February 23, 2010",300223002,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,J.  Bender,0,0,0,SF,0,0,0,"February 23, 2010",300223002,0,Knicks
+1,0-0,0,0,0,0-0,0-0,0,E.  Curry,0,0,0,C,0,0,0,"February 23, 2010",300223002,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,T.  Douglas,0,0,0,PG,0,0,0,"February 23, 2010",300223002,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,C.  Duhon,0,0,0,PG,0,0,0,"February 23, 2010",300223002,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,J.R. ,0,0,0,SG,0,0,0,"February 23, 2010",300223002,0,Knicks
+0,0-0,0,0,0,0-0,0-0,0,C.  Mobley,0,0,0,SG,0,0,0,"February 23, 2010",300223002,0,Knicks
-4,0-5,5,0,4,2-7,0-0,27,E.  House,1,1,4,SG,5,1,4,"February 23, 2010",300223002,0,Knicks
+4,0-0,6,1,7,6-11,4-6,31,K.  Garnett,1,2,16,PF,8,0,0,"February 23, 2010",300223002,1,Celtics
+4,0-0,1,2,2,6-7,0-1,28,K.  Perkins,3,1,12,C,5,2,2,"February 23, 2010",300223002,1,Celtics
+5,1-3,16,0,4,6-12,2-2,37,R.  Rondo,0,0,15,PG,4,3,4,"February 23, 2010",300223002,1,Celtics
+9,1-5,3,1,5,9-14,5-6,39,R.  Allen,0,1,24,SG,5,2,2,"February 23, 2010",300223002,1,Celtics
+13,1-2,1,0,2,5-9,3-3,28,M.  Daniels,0,3,14,SG,2,0,1,"February 23, 2010",300223002,1,Celtics
+0,0-0,2,0,1,3-5,3-4,17,G.  Davis,1,3,9,PF,2,0,0,"February 23, 2010",300223002,0,Celtics
-1,1-3,1,0,5,3-6,0-0,20,R.  Wallace,0,1,7,PF,5,0,0,"February 23, 2010",300223002,0,Celtics
+1,1-1,1,0,1,1-2,0-0,6,B.  Scalabrine,0,0,3,PF,1,0,0,"February 23, 2010",300223002,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,M.  Landry,0,0,0,SF,0,0,0,"February 23, 2010",300223002,0,Celtics
-10,0-0,0,0,0,0-0,0-0,0,P.  Pierce,0,0,0,SF,0,0,0,"February 23, 2010",300223002,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,C,0,0,0,"February 23, 2010",300223002,0,Celtics
-5,0-2,1,0,1,2-7,0-0,16,N.  Robinson,0,2,4,PG,1,2,2,"February 23, 2010",300223002,0,Celtics
-10,0-0,2,1,3,3-6,0-0,19,T.  Allen,1,3,6,SG,4,2,1,"February 23, 2010",300223002,0,Celtics
-3,0-2,1,0,2,4-9,1-2,31,A.  Jamison,1,3,9,PF,3,0,4,"February 25, 2010",300225002,1,Cavaliers
+9,3-6,9,0,6,11-23,11-15,36,L.  James,1,2,36,SF,7,0,2,"February 25, 2010",300225002,1,Cavaliers
-10,0-0,0,0,1,3-8,0-0,12,S.  O'Neal,1,1,6,C,2,0,0,"February 25, 2010",300225002,1,Cavaliers
+11,5-9,2,1,1,7-13,0-0,31,M.  Williams,0,4,19,PG,1,1,2,"February 25, 2010",300225002,1,Cavaliers
-7,1-2,1,0,3,2-4,0-0,19,A.  Parker,0,1,5,SG,3,0,0,"February 25, 2010",300225002,1,Cavaliers
+8,0-0,0,0,2,1-2,2-2,4,L.  Powe,0,1,4,PF,2,0,0,"February 25, 2010",300225002,0,Cavaliers
+7,0-0,1,0,0,0-0,0-0,10,J.  Williams,0,1,0,SF,0,0,0,"February 25, 2010",300225002,0,Cavaliers
+13,0-0,1,0,3,0-0,0-0,11,J.  Moon,0,0,0,SF,3,1,0,"February 25, 2010",300225002,0,Cavaliers
+18,0-0,2,3,8,6-7,2-2,31,A.  Varejao,2,4,14,C,10,0,1,"February 25, 2010",300225002,0,Cavaliers
+27,0-0,2,1,4,4-6,0-0,23,J.  Hickson,0,2,8,C,4,2,2,"February 25, 2010",300225002,0,Cavaliers
+8,0-0,0,0,0,0-0,0-0,0,S.  Telfair,0,0,0,PG,0,0,0,"February 25, 2010",300225002,0,Cavaliers
+27,1-2,5,1,7,3-6,0-0,32,D.  West,1,0,7,SG,8,1,0,"February 25, 2010",300225002,0,Cavaliers
+0,0-0,0,0,0,0-0,0-0,0,D.  Gibson,0,0,0,SG,0,0,0,"February 25, 2010",300225002,0,Cavaliers
--,-----,--,--,--,-----,-----,--,C.  Jackson,--,--,--,nG,--,--,--,"February 25, 2010",300225002,0,Cavaliers
-3,0-0,5,0,7,4-10,2-2,29,K.  Garnett,3,2,10,PF,10,1,4,"February 25, 2010",300225002,1,Celtics
-2,0-0,1,1,7,3-5,2-4,26,K.  Perkins,1,2,8,C,8,0,1,"February 25, 2010",300225002,1,Celtics
-15,0-1,11,0,3,8-19,3-6,45,R.  Rondo,1,2,19,PG,4,2,2,"February 25, 2010",300225002,1,Celtics
-7,4-8,1,0,1,7-13,3-3,35,R.  Allen,1,3,21,SG,2,1,1,"February 25, 2010",300225002,1,Celtics
-5,0-2,0,0,2,2-5,0-0,31,M.  Daniels,1,2,4,SG,3,1,0,"February 25, 2010",300225002,1,Celtics
-12,0-0,0,1,2,1-5,0-0,16,G.  Davis,1,1,2,PF,3,0,1,"February 25, 2010",300225002,0,Celtics
-12,1-3,0,0,2,3-8,2-2,18,R.  Wallace,0,2,9,PF,2,0,0,"February 25, 2010",300225002,0,Celtics
-5,0-0,0,0,0,0-0,0-0,3,B.  Scalabrine,0,0,0,PF,0,0,0,"February 25, 2010",300225002,0,Celtics
-5,0-2,0,0,0,0-2,0-0,3,M.  Landry,0,0,0,SF,0,0,0,"February 25, 2010",300225002,0,Celtics
-15,0-0,0,0,0,0-0,0-0,0,P.  Pierce,0,0,0,SF,0,0,0,"February 25, 2010",300225002,0,Celtics
-5,0-0,0,1,0,0-0,0-0,3,S.  Williams,0,2,0,C,0,1,0,"February 25, 2010",300225002,0,Celtics
-14,1-1,1,0,2,2-6,2-4,17,N.  Robinson,2,1,7,PG,4,2,0,"February 25, 2010",300225002,0,Celtics
-15,0-1,0,0,3,3-8,2-2,15,T.  Allen,1,2,8,SG,4,0,2,"February 25, 2010",300225002,0,Celtics
-3,0-0,2,0,1,1-4,1-2,22,T.  Hassell,2,0,3,SF,3,1,2,"February 27, 2010",300227002,1,Nets
+9,0-1,1,1,6,2-12,0-0,30,Y.  Jianlian,4,2,4,SF,10,1,2,"February 27, 2010",300227002,1,Nets
+4,0-0,3,2,5,7-11,11-14,42,B.  Lopez,2,2,25,C,7,1,1,"February 27, 2010",300227002,1,Nets
-4,1-4,5,0,1,6-16,10-10,37,D.  Harris,0,1,23,PG,1,3,4,"February 27, 2010",300227002,1,Nets
+6,2-3,1,0,1,7-12,5-5,30,C.  Lee,1,1,21,SG,2,1,1,"February 27, 2010",300227002,1,Nets
+3,0-0,0,2,9,2-4,7-10,24,K.  Humphries,1,3,11,PF,10,4,3,"February 27, 2010",300227002,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Boone,0,0,0,PF,0,0,0,"February 27, 2010",300227002,0,Nets
-3,0-0,0,0,0,0-0,0-0,0,B.  Simmons,0,0,0,SF,0,0,0,"February 27, 2010",300227002,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,J.  Hayes,0,0,0,SF,0,0,0,"February 27, 2010",300227002,0,Nets
+0,0-0,0,0,0,0-0,0-0,0,T.  Battie,0,0,0,C,0,0,0,"February 27, 2010",300227002,0,Nets
+8,0-0,0,0,0,0-0,0-0,0,C.  Quinn,0,0,0,PG,0,0,0,"February 27, 2010",300227002,0,Nets
+10,3-5,1,0,0,4-7,0-0,21,K.  Dooling,0,2,11,PG,0,0,2,"February 27, 2010",300227002,0,Nets
+6,0-0,0,0,2,1-1,0-0,7,T.  Williams,0,0,2,SG,2,0,0,"February 27, 2010",300227002,0,Nets
+9,0-0,2,0,0,2-5,0-0,27,C.  Douglas-Roberts,0,0,4,SG,0,1,0,"February 27, 2010",300227002,0,Nets
+8,0-0,1,1,8,12-16,2-2,28,K.  Garnett,1,1,26,PF,9,2,0,"February 27, 2010",300227002,1,Celtics
-4,0-0,0,1,2,1-3,0-0,19,K.  Perkins,0,3,2,C,2,0,3,"February 27, 2010",300227002,1,Celtics
+6,0-0,17,0,4,5-9,3-4,35,R.  Rondo,2,3,13,PG,6,3,4,"February 27, 2010",300227002,1,Celtics
+3,1-6,5,0,4,3-11,3-3,33,R.  Allen,2,4,10,SG,6,0,2,"February 27, 2010",300227002,1,Celtics
+8,0-1,1,0,2,8-9,0-0,27,M.  Daniels,1,4,16,SG,3,1,3,"February 27, 2010",300227002,1,Celtics
-17,0-1,1,1,0,2-5,0-0,19,G.  Davis,3,3,4,PF,3,1,1,"February 27, 2010",300227002,0,Celtics
-4,1-5,2,0,5,4-13,0-0,29,R.  Wallace,1,4,9,PF,6,0,2,"February 27, 2010",300227002,0,Celtics
-11,0-1,2,0,0,0-2,0-0,17,B.  Scalabrine,2,2,0,PF,2,0,2,"February 27, 2010",300227002,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,M.  Landry,0,0,0,SF,0,0,0,"February 27, 2010",300227002,0,Celtics
-10,0-0,0,0,0,0-0,0-0,0,P.  Pierce,0,0,0,SF,0,0,0,"February 27, 2010",300227002,0,Celtics
+0,0-0,0,0,0,0-0,0-0,0,S.  Williams,0,0,0,C,0,0,0,"February 27, 2010",300227002,0,Celtics
-19,1-5,3,0,1,6-13,0-0,23,N.  Robinson,1,5,13,PG,2,1,1,"February 27, 2010",300227002,0,Celtics
-10,0-0,0,0,1,1-3,1-2,10,T.  Allen,1,0,3,SG,2,0,0,"February 27, 2010",300227002,0,Celtics
+0,0-0,3,0,8,4-8,6-8,32,K.  Garnett,1,3,14,PF,9,2,0,"March 2, 2010",300302008,1,Celtics
+7,2-5,1,2,5,4-10,0-0,30,R.  Wallace,1,3,10,PF,6,2,1,"March 2, 2010",300302008,1,Celtics
